129842	C	4.99969	99	419	39	3.11
129845	C	4.99977	7678	30901	3585	3.27
129847	C	4.99978	8047	31789	3609	3.34
129848	C	4.99983	6056	24274	2803	3.29
129849	C	4.99981	8125	32121	3625	3.33
129850	C	4.99969	2492	9761	1085	3.36
129851	C	4.99969	3808	15256	1678	3.29
129852	C	4.99974	1152	4581	503	3.31
129853	C	4.99972	6594	26108	3028	3.33
129855	C	4.99977	7920	31222	3436	3.34
129857	C	4.99976	7280	28123	3215	3.41
129859	C	4.99968	41	144	12	3.75
129860	C	4.99969	8066	32060	3639	3.31
129861	C	4.99977	7966	31838	3595	3.30
129863	C	4.99977	9084	36155	4082	3.31
129864	C	4.99978	9021	35987	4075	3.30
