124625	S	4.72912	16809	14332	1567	17.36
124626	S	4.73863	5755	18715	2068	4.53
124629	S	4.72669	5966	13211	1385	6.69
124630	S	4.72672	3818	8159	870	6.93
124632	S	4.72756	14333	20791	2278	10.21
124633	S	4.73461	8254	18759	2137	6.50
124639	S	4.72901	17326	14883	1620	17.22
124640	S	4.73003	6596	4868	535	20.04
124641	S	4.73004	21099	15580	1703	20.03
124644	C	4.71669	4142	16962	1912	3.61
124645	C	4.71677	6234	25304	2875	3.64
124647	C	4.71674	5334	22067	2487	3.58
124648	C	4.71676	5878	24377	2723	3.57
124650	C	4.71677	5985	25376	2800	3.49
124651	C	4.71678	6263	26022	2890	3.56
124652	C	4.71675	6180	25374	2956	3.60
124653	C	4.71679	340	1258	126	4.00
124655	C	4.71680	3223	13446	1519	3.55
124657	C	4.71680	6411	26312	2909	3.60
124658	C	4.71680	4899	19945	2251	3.63
124659	C	4.71671	5904	24449	2760	3.57
124660	C	4.71675	5176	22204	2405	3.45
124663	C	4.71676	2069	8017	841	3.82
124665	C	4.71678	5503	23148	2610	3.52
124666	C	4.71680	240	951	105	3.86
124667	C	4.71683	3387	14177	1559	3.55
124668	C	4.71676	6418	26773	3094	3.55
124671	P	4.73005	37116	27597	3108	19.90
124672	P	4.73009	39395	29584	3184	19.70
124673	P	4.73006	40228	29991	3401	19.84
124674	P	4.73009	40555	30076	3352	19.95
124675	P	4.73008	41087	30351	3329	20.03
124676	P	4.73007	41847	30533	3355	20.28
124677	P	4.73008	25739	19036	2063	20.00
124678	P	4.73008	3007	2211	253	20.11
124679	P	4.73008	9888	7395	787	19.78
124680	P	4.73011	40861	30143	3295	20.05
124681	P	4.73005	36932	27697	3026	19.73
124683	P	4.73008	41656	31045	3468	19.85
124684	P	4.73009	41499	30555	3395	20.09
124685	P	4.73006	37388	27837	2927	19.87
124687	P	4.73006	15694	11795	1269	19.68
124688	P	4.73007	39405	29402	3235	19.83
124690	P	4.73007	38429	28734	3135	19.78
124691	P	4.73007	39787	29813	3194	19.74
124695	P	4.73011	3694	2723	310	20.07
124699	P	4.73009	36451	27183	2950	19.84
124701	P	4.73008	47428	35294	3880	19.88
124702	P	4.73010	46641	34495	3786	20.00
124704	P	4.73013	49299	36533	4008	19.96
124705	P	4.73014	47352	35363	3855	19.81
124706	P	4.73014	47540	35795	3913	19.65
124707	P	4.73013	46713	34889	3819	19.81
124708	P	4.73017	48160	35753	3894	19.93
124709	P	4.73018	44735	33278	3625	19.89
124712	P	4.73015	45588	34383	3777	19.61
124713	P	4.73017	47803	35362	3889	20.00
124714	P	4.73016	48963	36339	3982	19.93
124716	P	4.73016	48459	35906	3906	19.96
124718	P	4.73019	46149	34359	3964	19.87
124719	P	4.73019	48235	35440	3851	20.13
