124625	S	4.72912	17.36	0.20
124626	S	4.73863	4.53	0.07
124629	S	4.72669	6.69	0.10
124630	S	4.72672	6.93	0.14
124632	S	4.72756	10.21	0.11
124633	S	4.73461	6.50	0.09
124639	S	4.72901	17.22	0.19
124640	S	4.73003	20.04	0.38
124641	S	4.73004	20.03	0.21
124644	C	4.71669	3.61	0.06
124645	C	4.71677	3.64	0.05
124647	C	4.71674	3.58	0.05
124648	C	4.71676	3.57	0.05
124650	C	4.71677	3.49	0.05
124651	C	4.71678	3.56	0.05
124652	C	4.71675	3.60	0.05
124653	C	4.71679	4.00	0.24
124655	C	4.71680	3.55	0.07
124657	C	4.71680	3.60	0.05
124658	C	4.71680	3.63	0.06
124659	C	4.71671	3.57	0.05
124660	C	4.71675	3.45	0.05
124663	C	4.71676	3.82	0.09
124665	C	4.71678	3.52	0.05
124666	C	4.71680	3.86	0.31
124667	C	4.71683	3.55	0.07
124668	C	4.71676	3.55	0.05
124671	P	4.73005	19.90	0.16
124672	P	4.73009	19.70	0.15
124673	P	4.73006	19.84	0.15
124674	P	4.73009	19.95	0.15
124675	P	4.73008	20.03	0.15
124676	P	4.73007	20.28	0.15
124677	P	4.73008	20.00	0.19
124678	P	4.73008	20.11	0.56
124679	P	4.73008	19.78	0.30
124680	P	4.73011	20.05	0.15
124681	P	4.73005	19.73	0.16
124683	P	4.73008	19.85	0.15
124684	P	4.73009	20.09	0.15
124685	P	4.73006	19.87	0.16
124687	P	4.73006	19.68	0.24
124688	P	4.73007	19.83	0.15
124690	P	4.73007	19.78	0.15
124691	P	4.73007	19.74	0.15
124695	P	4.73011	20.07	0.51
124699	P	4.73009	19.84	0.16
124701	P	4.73008	19.88	0.14
124702	P	4.73010	20.00	0.14
124704	P	4.73013	19.96	0.14
124705	P	4.73014	19.81	0.14
124706	P	4.73014	19.65	0.14
124707	P	4.73013	19.81	0.14
124708	P	4.73017	19.93	0.14
124709	P	4.73018	19.89	0.14
124712	P	4.73015	19.61	0.14
124713	P	4.73017	20.00	0.14
124714	P	4.73016	19.93	0.14
124716	P	4.73016	19.96	0.14
124718	P	4.73019	19.87	0.14
124719	P	4.73019	20.13	0.14
