127924	S	5.01046	8462	14339	1626	7.78
127925	S	5.01052	12483	20928	2401	7.86
127927	S	5.01054	8392	14583	1566	7.58
127928	S	5.01742	2312	7295	846	4.18
127930	S	5.00644	317	1117	119	3.74
127931	S	5.00659	1438	5695	614	3.33
127932	S	5.02050	2490	8525	958	3.85
127933	S	5.01525	3594	7764	838	6.10
127950	C	4.99850	503	1924	200	3.44
127951	C	4.99852	2542	9668	1003	3.46
127955	C	4.99858	1169	4855	444	3.17
127956	S	5.01526	770	1703	172	5.96
127957	S	5.01529	739	1635	177	5.96
127958	S	5.01525	1547	3460	400	5.89
127959	S	5.00848	1645	4733	540	4.58
127961	S	5.02056	1368	4896	568	3.68
127962	S	5.01371	6151	9892	1108	8.19
127963	S	5.01038	3850	6828	749	7.43
