122409	S	5.17730	5.47	0.19
122410	S	5.18241	4.87	0.17
122411	S	5.19036	3.15	0.12
122412	S	5.17244	3.01	0.12
122414	S	5.18536	3.33	0.13
122415	S	5.17730	5.69	0.20
122416	S	5.17451	3.53	0.18
122418	C	5.16480	3.18	0.13
122420	C	5.16481	3.14	0.10
122421	C	5.16481	3.11	0.10
122422	C	5.16481	3.05	0.14
122423	C	5.16484	3.24	0.11
122424	C	5.16481	3.19	0.11
122425	C	5.16481	3.11	0.11
122426	C	5.16481	3.25	0.12
122427	C	5.16481	3.12	0.12
122428	C	5.16482	3.07	0.11
122429	C	5.16481	3.22	0.21
122430	C	5.16487	3.07	0.11
122432	C	5.16485	3.22	0.13
122433	C	5.16488	3.06	0.15
122434	C	5.16485	2.78	0.18
122437	P	5.17938	6.13	0.38
122439	P	5.17938	6.63	0.29
122440	P	5.17938	6.66	0.18
122442	P	5.17941	8.39	0.77
122443	P	5.17938	6.61	0.19
122445	P	5.17944	6.71	0.24
122447	P	5.17953	6.73	0.28
122448	P	5.17954	6.45	0.19
122450	P	5.17955	6.53	0.19
122452	P	5.17952	6.55	0.18
122453	P	5.17950	6.53	0.17
122454	P	5.17950	6.42	0.18
122455	P	5.17955	6.63	0.19
122461	P	5.17955	6.40	0.21
122462	P	5.17956	7.27	0.46
122464	P	5.17953	6.83	0.18
122465	P	5.17950	6.59	0.17
122466	P	5.17950	6.67	0.19
122467	P	5.17953	7.18	0.19
122468	P	5.17952	6.63	0.18
122469	P	5.17950	6.51	0.20
122470	P	5.17950	6.05	0.74
122471	P	5.17953	7.08	0.19
122472	P	5.17953	6.09	0.20
122473	P	5.17950	6.57	0.21
122476	P	5.17947	5.85	0.71
122480	P	5.17953	7.04	0.27
