121887 0.010101146845236
121889 0.00560561421618173
121890 0.00792610622230544
121892 0.00555405133331945
121897 0.00545606527289412
121898 0.00546769726962703
121901 0.00791685095090668
121902 0.00607007632670233
121903 0.00810427550128213
121905 0.00636458630189038
121911 0.00488656893528796
121912 0.00510670532612387
121914 0.00813658796852074
121915 0.00609148157439391
121916 0.003857167094279
121917 0.00476861558485573
121918 0.00406568559640888
121920 0.00297076145306718
121924 0.00782718964537146
121925 0.00361404209129935
121927 0.00552080189921773
121928 0.00510344075351214
121929 0.00519093191384941
121930 0.00536500415636751
121932 0.00476240475190496
121933 0.00360817908711612
121936 0.0061688132656174
121939 0.00506745890111907
121940 0.0024892153850185
121943 0.00419843111258424
121944 0.00563058509562897
121946 0.00219449631703343
121948 0.00459795317390756
121949 0.00379644243484196
121950 0.00754344878842327
121951 0.00596202919499742
121952 0.0042561782800452
121953 0.00462246877127497
121962 0.00261339634252566
121963 0.00494145604855219
121965 0.00334935197320518
121966 0.0040904787705938
121968 0.00414301031877412
121970 0.00428660813872599
121973 0.00406768630003254
121974 0.00293563239702111
122064 0.00642711072158925
122066 0.00155996880062399
122069 0.00826591628561379
122070 0.004995004995005
122071 0.00714510757043838
122072 0.00598162071846282
122073 0.00429107813338101
122074 0.00361303537645268
122076 0.00393734056269034
122077 0.00267588584204755
122079 0.00506633831153952
122085 0.00769812085719831
122091 0.0068390601622284
122092 0.00691267422961438
122093 0.0122389679398051
122094 0.00848847303945211
122097 0.00528003290311592
122098 0.00211460855528652
122099 0.0032793194826945
122101 0.00454936905559621
122102 0.00486331874084808
122105 0.00338521177921064
122108 0.00663151166506871
122109 0.0057412363111845
122111 0.00305512455045165
122112 0.00437717252983318
122114 0.00204896473636268
122116 0.00302016302016302
122117 0.0038628458023924
122118 0.00452526258977872
122123 0.00508467822275354
122124 0.00468732016530897
122125 0.00482559401559552
122126 0.0059772336607599
122127 0.00468249125967247
122129 0.00280213792745576
122133 0.00500167450529289
122134 0.00592332029394224
122137 0.0048536081802052
122138 0.00491273212650624
122139 0.00586615867732452
