121637 19597 0.268425 0.236502 0.690283 0.463183 6.02021
121638 18764 0.269181 0.239493 0.69247 0.464818 5.97868
121639 3228 0.275231 0.237108 0.687409 0.46413 5.97893
121640 18511 0.268623 0.236252 0.690696 0.462078 6.01232
121641 15012 0.271048 0.237607 0.695115 0.46778 6.03857
121649 6394 0.267277 0.237085 0.689307 0.461743 6.05005
121650 12298 0.272401 0.238674 0.689137 0.464196 5.97097
121651 20134 0.270256 0.238461 0.690438 0.463717 5.99965
121652 20155 0.268489 0.23702 0.690518 0.462267 5.99588
121653 17709 0.268209 0.235619 0.694547 0.465645 6.06313
121656 9978 0.269773 0.238054 0.691901 0.46345 5.99609
121678 6707 0.272177 0.238372 0.695713 0.467031 6.08901
121681 16039 0.271397 0.239118 0.689152 0.462563 6.01272
121683 19028 0.271864 0.239563 0.691848 0.464094 6.02728
121684 17912 0.270226 0.237396 0.692156 0.463282 6.05974
121687 8516 0.267439 0.237269 0.691644 0.463686 6.01773
121688 10254 0.268245 0.238319 0.688572 0.461415 5.96889
121689 20812 0.265457 0.234538 0.688251 0.461485 6.04075
121694 21124 0.267698 0.235822 0.690513 0.464169 6.05491
121698 12556 0.268297 0.234921 0.692248 0.463422 6.05264
121704 3969 0.272529 0.242685 0.694953 0.467963 6.00328
121705 4508 0.275249 0.238928 0.690782 0.463177 6.03128
121706 24185 0.268442 0.237317 0.693074 0.464571 6.07079
121707 20662 0.270458 0.238633 0.692592 0.46374 6.02691
121708 22434 0.270182 0.240079 0.691445 0.462669 5.99955
121710 13410 0.271897 0.236794 0.691241 0.46516 6.04146
121711 5319 0.267405 0.2385 0.69596 0.465439 6.09795
121713 17718 0.269658 0.237208 0.689329 0.463875 6.07354
121714 6489 0.267944 0.238563 0.692322 0.461452 5.9832
121715 22319 0.269894 0.237535 0.691257 0.464217 6.02083
121716 21572 0.268997 0.236937 0.690453 0.462838 6.01627
121718 20467 0.270634 0.238134 0.692086 0.463907 6.01852
121721 21290 0.268752 0.239616 0.691712 0.462877 6.04288
121722 21833 0.271157 0.237493 0.691475 0.463246 6.03458
121723 20896 0.269149 0.236692 0.68994 0.462138 6.01393
121724 12381 0.272839 0.239404 0.693993 0.465959 6.02867
121725 20210 0.269001 0.23714 0.691964 0.46335 6.06432
121727 15096 0.271204 0.237706 0.690486 0.463502 6.0155
121728 21626 0.270846 0.238442 0.693143 0.466415 6.05073
121729 22143 0.267916 0.237257 0.69046 0.461714 6.05121
121732 3814 0.274169 0.238129 0.692868 0.465602 6.05532
121734 6839 0.268574 0.234239 0.691141 0.465272 6.00936
121748 2844 0.267406 0.237446 0.68879 0.461129 6.09142
121750 17184 0.269393 0.2374 0.691312 0.461565 6.06809
121751 12326 0.273157 0.239974 0.690975 0.465185 6.01014
121752 8888 0.269324 0.238343 0.693839 0.465189 6.04422
121753 10724 0.269663 0.239329 0.695421 0.465742 6.09894
121754 11588 0.267623 0.237407 0.689423 0.460532 6.02252
121756 20973 0.27121 0.239692 0.691138 0.462893 6.0319
121758 13885 0.270765 0.239108 0.693331 0.464239 6.06755
121760 4138 0.268989 0.237461 0.688906 0.460818 6.11986
121764 14789 0.272621 0.240664 0.693651 0.465666 6.02678
121765 2529 0.270955 0.236337 0.693353 0.466456 6.09885
121766 18603 0.268312 0.236127 0.694195 0.464941 6.09122
121767 18225 0.271039 0.239571 0.692928 0.464346 6.0254
121768 18733 0.269058 0.238004 0.689234 0.460536 6.02023
121769 7976 0.3056 0.265783 0.630317 0.432422 4.77658
121771 10931 0.307292 0.26421 0.628055 0.432615 4.74915
121772 11252 0.304655 0.262939 0.62258 0.428524 4.71463
121774 2386 0.306166 0.263551 0.62504 0.430422 4.78541
121778 11946 0.306521 0.262102 0.625474 0.433806 4.7189
121779 3978 0.303935 0.264238 0.624235 0.431693 4.70814
121780 13562 0.308697 0.26498 0.630764 0.43597 4.74414
121781 10733 0.303344 0.262935 0.631714 0.432115 4.81431
121783 21499 0.270841 0.236991 0.687577 0.463653 5.98139
121784 22685 0.268818 0.235527 0.691311 0.463916 6.07194
121785 22660 0.269581 0.238546 0.691244 0.463184 6.03561
121787 21918 0.272827 0.238937 0.690496 0.465189 6.0037
121788 21702 0.269471 0.238867 0.693139 0.464176 6.0317
121789 12565 0.271629 0.238329 0.694305 0.465719 6.0191
121790 4066 0.266185 0.237914 0.693105 0.460992 6.08091
121792 12731 0.269264 0.234932 0.694504 0.467035 6.06677
121794 20245 0.269737 0.238581 0.691041 0.462777 6.04791
121795 21012 0.270439 0.238724 0.694692 0.466234 6.03113
121799 12783 0.271812 0.241715 0.692961 0.463458 6.03246
121800 21494 0.269255 0.236384 0.690069 0.462695 6.04364
121801 22071 0.269854 0.236061 0.692126 0.465136 6.05401
121802 7372 0.269123 0.234724 0.69208 0.464901 6.08831
121803 22157 0.270545 0.237295 0.694304 0.466758 6.05132
121804 7985 0.264507 0.235542 0.69184 0.46249 6.05047
121808 20486 0.269007 0.237952 0.692129 0.462063 6.04852
121811 22411 0.269575 0.237349 0.691511 0.463916 6.05122
121812 7004 0.26753 0.235378 0.697217 0.468016 6.11822
121813 22388 0.270442 0.237906 0.691688 0.462072 6.02577
121814 20201 0.269103 0.237277 0.696042 0.466021 6.08336
121815 2900 0.267483 0.239294 0.703022 0.467045 6.19138
121816 16505 0.27027 0.237266 0.693002 0.465543 6.0598
121817 22817 0.270433 0.236722 0.693029 0.465682 6.0664
121819 3261 0.274902 0.24038 0.694005 0.468939 5.98927
121820 14101 0.270731 0.237296 0.693847 0.464971 6.06149
121822 24264 0.267788 0.235446 0.692228 0.463862 6.09722
121823 24809 0.271501 0.238433 0.694377 0.465572 6.0603
121824 25187 0.269914 0.237868 0.695399 0.466483 6.06928
121826 9132 0.268863 0.237464 0.696596 0.467046 6.08815
121827 8299 0.269645 0.238555 0.692299 0.462227 6.05109
121841 8792 0.271399 0.238653 0.690174 0.461605 5.99147
121842 17806 0.268586 0.238023 0.692922 0.46332 6.07986
121843 23197 0.269802 0.23912 0.69447 0.464274 6.06583
121844 17927 0.272264 0.238797 0.693313 0.464633 6.02672
121846 15377 0.272868 0.23933 0.694877 0.466559 6.0277
121847 17205 0.270965 0.23969 0.697422 0.468078 6.0798
121868 2685 0.272091 0.238229 0.699233 0.468977 6.07114
121869 7421 0.268771 0.23749 0.695034 0.466296 6.07182
121870 9185 0.271087 0.237582 0.69647 0.467096 6.06053
121872 4380 0.272989 0.241677 0.694015 0.464254 6.06393
121873 6264 0.262993 0.234652 0.692269 0.460752 6.11414
121874 9919 0.269682 0.238882 0.695938 0.465143 6.08227
121875 40119 0.270516 0.23904 0.69328 0.463979 6.06688
121876 22682 0.271053 0.239298 0.694566 0.465372 6.06481
121877 11489 0.268614 0.237644 0.694663 0.464796 6.09957
121884 5983 0.271864 0.240118 0.689637 0.463406 6.04296
121885 16242 0.270907 0.237012 0.690254 0.463327 6.04168
121887 9107 0.303119 0.261427 0.635194 0.435566 4.91216
121889 8161 0.304768 0.261299 0.629957 0.433616 4.84573
121890 8397 0.299914 0.259757 0.636987 0.432266 4.98071
121892 8144 0.306733 0.259785 0.655526 0.452318 5.12623
121897 12441 0.293527 0.253222 0.660635 0.450476 5.32337
121898 14488 0.28153 0.245487 0.677672 0.459203 5.71349
121899 8617 0.312725 0.269159 0.636981 0.4402 4.81165
121901 7967 0.309979 0.263562 0.62902 0.435551 4.76516
121902 2989 0.304342 0.261387 0.618875 0.427841 4.7096
121903 7978 0.313442 0.269459 0.634012 0.43653 4.73389
121904 9452 0.309207 0.266982 0.632659 0.43746 4.78946
121905 8585 0.307151 0.261476 0.633559 0.436852 4.82353
121906 4618 0.309951 0.264925 0.627606 0.433758 4.72586
121911 8789 0.307525 0.266572 0.633991 0.434911 4.84731
121912 9016 0.309344 0.266916 0.628806 0.435243 4.70963
121914 3444 0.318969 0.265438 0.636874 0.444098 4.79181
121915 9163 0.307931 0.264019 0.629619 0.435133 4.78621
121916 15575 0.268802 0.238132 0.694299 0.464007 6.11422
121917 17366 0.271036 0.238901 0.692244 0.462842 6.05833
121918 14800 0.270451 0.240585 0.692405 0.463791 6.02939
121920 12551 0.271023 0.23809 0.690531 0.462641 6.03426
121924 3702 0.270755 0.239903 0.692793 0.464334 6.02269
121925 14179 0.26979 0.239329 0.695386 0.463218 6.11503
121926 14427 0.270652 0.238211 0.694297 0.46603 6.05663
121927 17046 0.271388 0.238861 0.692505 0.4645 6.05978
121928 20701 0.271162 0.237183 0.690378 0.465123 6.01295
121929 20153 0.273128 0.239007 0.690532 0.46504 5.97588
121930 20322 0.269912 0.238702 0.689802 0.461821 6.03208
121932 21718 0.274513 0.239928 0.690919 0.463373 6.04779
121933 21314 0.271782 0.238241 0.688737 0.462177 6.00802
121936 15520 0.272053 0.239189 0.691916 0.462997 6.02674
121939 6650 0.26841 0.237581 0.690686 0.460679 6.03023
121940 22907 0.271478 0.239573 0.691124 0.463081 6.02213
121943 8847 0.270442 0.235439 0.694138 0.466784 6.10467
121944 16223 0.268552 0.237262 0.69009 0.462774 6.03421
121946 5177 0.273386 0.237883 0.690336 0.466799 5.9859
121948 20932 0.270066 0.238824 0.693928 0.464245 6.08198
121949 22958 0.269974 0.238125 0.691817 0.462605 6.04182
121950 21213 0.271179 0.237316 0.691074 0.462737 6.02588
121951 23172 0.270698 0.237204 0.691615 0.464611 6.04505
121952 23365 0.271096 0.237911 0.692098 0.464344 6.03253
121953 12706 0.271037 0.238083 0.694193 0.464979 6.10751
121954 12728 0.270322 0.238003 0.692854 0.464986 6.00762
121962 16518 0.272373 0.238226 0.692228 0.465481 6.04286
121963 9541 0.267619 0.237183 0.689796 0.462004 6.0175
121965 11476 0.270779 0.238332 0.693972 0.465207 6.07293
121966 27334 0.269927 0.236624 0.692295 0.464283 6.0743
121967 7433 0.272909 0.239039 0.693671 0.466254 6.05597
121968 16222 0.271247 0.238569 0.691533 0.464265 6.04112
121969 2850 0.268505 0.240473 0.692435 0.463229 6.01439
121970 27910 0.271258 0.237625 0.692316 0.464257 6.03923
121972 23430 0.271327 0.237756 0.693031 0.465512 6.04639
121973 2997 0.273889 0.2371 0.695802 0.46826 6.04671
121974 19274 0.269828 0.237321 0.695882 0.466182 6.11482
121975 28287 0.270498 0.23775 0.692003 0.46449 6.04681
121976 27546 0.272996 0.240545 0.693131 0.466111 6.01111
121985 21695 0.27033 0.236596 0.692127 0.465 6.04333
121986 24198 0.272555 0.240327 0.69405 0.465771 6.04926
121987 24020 0.272535 0.237742 0.693529 0.465605 6.06228
121989 19542 0.268722 0.236349 0.69388 0.464168 6.09815
121992 24368 0.27031 0.237942 0.694357 0.465418 6.06882
121994 3086 0.271703 0.237231 0.695227 0.466896 6.04731
121995 28076 0.268134 0.237348 0.693523 0.464558 6.09004
121996 26790 0.269563 0.238243 0.692524 0.463343 6.0642
121997 8742 0.271073 0.237079 0.687301 0.463035 5.96614
121999 24637 0.271054 0.239628 0.691717 0.46345 6.0289
122001 12035 0.270952 0.238699 0.691281 0.463269 6.04396
122003 27036 0.270416 0.23873 0.692819 0.463965 6.04476
122006 25097 0.269205 0.237404 0.69174 0.463878 6.05028
122007 5667 0.269066 0.236607 0.697154 0.466906 6.07376
122064 3202 0.310534 0.267427 0.634357 0.440146 4.78045
122066 2893 0.317705 0.270953 0.640478 0.442353 4.77981
122069 6988 0.302773 0.26158 0.632908 0.433557 4.84445
122070 9820 0.308607 0.264446 0.635035 0.437695 4.82617
122071 10292 0.305314 0.260548 0.64425 0.441984 4.97921
122072 10394 0.302153 0.260843 0.645251 0.443521 5.06003
122073 14740 0.279507 0.244021 0.682519 0.459985 5.82626
122074 11948 0.293962 0.254361 0.658782 0.450712 5.32407
122076 12546 0.280928 0.245873 0.67554 0.456506 5.68221
122077 10835 0.277733 0.242782 0.684864 0.461947 5.84393
122079 21584 0.272097 0.238857 0.691682 0.463324 6.06431
122080 10803 0.30734 0.264232 0.631388 0.432984 4.80154
122081 12045 0.311094 0.26659 0.631084 0.434425 4.74164
122083 7957 0.312635 0.267843 0.63209 0.435426 4.7347
122085 7354 0.308777 0.266296 0.629729 0.43241 4.77386
122089 7845 0.30574 0.26545 0.628374 0.429564 4.76444
122091 11615 0.304219 0.264841 0.630038 0.4309 4.79578
122092 16821 0.271424 0.240238 0.687576 0.458241 6.02753
122093 12283 0.268857 0.237635 0.681267 0.453606 5.9908
122094 13549 0.270165 0.237542 0.691387 0.462541 6.10097
122097 13905 0.273879 0.241156 0.691082 0.462633 6.03991
122098 16799 0.270679 0.238955 0.690158 0.462568 6.0459
122099 20766 0.271969 0.240694 0.695508 0.464619 6.0967
122101 21035 0.270928 0.23851 0.690356 0.46208 6.04279
122102 21569 0.270494 0.238754 0.690439 0.460624 6.09342
122105 17976 0.274356 0.240561 0.691255 0.461693 6.05073
122108 2709 0.272338 0.23974 0.691637 0.462879 5.95829
122109 11442 0.273966 0.23942 0.690367 0.464487 5.99327
122111 13503 0.272499 0.239672 0.694735 0.465862 6.07739
122112 21914 0.269764 0.239483 0.691298 0.462839 6.04262
122114 5990 0.271509 0.242916 0.69841 0.466489 6.02053
122116 6349 0.272756 0.240848 0.690579 0.46402 6.04442
122117 19994 0.268684 0.239297 0.691001 0.459324 6.03061
122118 15727 0.270813 0.237793 0.68989 0.461176 6.07446
122123 20465 0.269342 0.238658 0.694863 0.463617 6.08107
122124 21682 0.271254 0.239605 0.692383 0.46347 6.02804
122125 22743 0.271671 0.239219 0.692423 0.464204 6.04379
122126 21502 0.273829 0.240085 0.694355 0.4664 6.04283
122127 22441 0.272895 0.238274 0.690411 0.463653 6.01061
122129 21953 0.26944 0.238359 0.693368 0.462976 6.08546
122132 18061 0.270608 0.239591 0.692897 0.462747 6.02818
122133 22380 0.273534 0.240187 0.691421 0.464129 6.02904
122134 5382 0.271294 0.237933 0.690066 0.463062 6.02713
122136 21256 0.270307 0.237431 0.692496 0.463345 6.07913
122137 19989 0.268299 0.238599 0.690406 0.461596 6.07739
122138 18484 0.272612 0.238958 0.689774 0.462847 6.04279
122139 20531 0.272202 0.239833 0.69444 0.466508 6.05884
122141 22466 0.271731 0.238858 0.692298 0.464737 6.04536
122142 24547 0.270806 0.240067 0.692824 0.463214 6.04163
122143 23576 0.27217 0.238932 0.695564 0.467086 6.07096
122245 9734 0.283702 0.246897 0.683327 0.459858 5.8272
122246 11674 0.28804 0.251914 0.672079 0.453709 5.61204
122247 12089 0.307619 0.264871 0.637218 0.436586 4.93358
122249 6999 0.312162 0.264239 0.634345 0.436635 4.87884
122251 6609 0.311824 0.265957 0.64141 0.44015 4.99622
122252 8732 0.302154 0.261403 0.641791 0.436121 5.01867
122253 10172 0.304602 0.259272 0.640296 0.437382 5.02733
122256 7985 0.28102 0.242473 0.680094 0.457795 5.86262
122263 3060 0.276702 0.246817 0.698414 0.46441 6.01928
122264 5429 0.312598 0.263521 0.634012 0.438573 4.85596
122268 11662 0.310781 0.265822 0.629626 0.433284 4.76702
122269 10902 0.308842 0.268603 0.633623 0.432217 4.86021
122272 5989 0.309546 0.270157 0.633711 0.434279 4.83319
122273 12152 0.31172 0.267727 0.637728 0.438516 4.86529
122274 20847 0.272516 0.239067 0.69502 0.464906 6.13335
122275 10548 0.273782 0.239606 0.694116 0.46415 6.1004
122276 7556 0.273207 0.24141 0.698594 0.467802 6.14518
122277 23511 0.27209 0.239361 0.696231 0.464503 6.11216
122278 5840 0.271525 0.238855 0.696084 0.466069 6.11062
122279 12402 0.276952 0.241455 0.691978 0.466298 6.03161
122280 23358 0.272976 0.239742 0.696014 0.465877 6.16298
122281 4446 0.269303 0.237931 0.695288 0.464058 6.19703
122283 16624 0.270075 0.238632 0.693768 0.463911 6.13102
122285 22104 0.272772 0.239747 0.694508 0.464664 6.12337
122286 20394 0.271978 0.237512 0.694886 0.464928 6.12744
122287 17401 0.273593 0.239271 0.694866 0.464574 6.13844
122288 22340 0.273544 0.239856 0.693108 0.463297 6.07417
122289 16107 0.272642 0.239125 0.691161 0.463099 6.05774
122291 10217 0.274853 0.239006 0.693768 0.466858 6.13223
122292 5411 0.272921 0.23564 0.687723 0.464443 6.08741
122293 18315 0.270274 0.239469 0.693036 0.4616 6.10494
122294 18973 0.271091 0.238198 0.69604 0.46449 6.13045
122296 22189 0.272653 0.238864 0.69422 0.464563 6.12024
122297 24005 0.272951 0.238718 0.695412 0.464772 6.10052
122298 24034 0.271815 0.239087 0.692899 0.464827 6.09391
122300 15082 0.273993 0.240158 0.696463 0.465752 6.11497
122301 24144 0.273526 0.24025 0.696942 0.465316 6.13925
122305 3901 0.268253 0.238611 0.694424 0.461991 6.11741
122306 24956 0.272504 0.238368 0.696117 0.465272 6.13259
122307 22960 0.27004 0.236873 0.692395 0.463287 6.12596
122309 20847 0.268157 0.2381 0.69663 0.463598 6.19216
122310 20871 0.27364 0.237923 0.693963 0.464789 6.10891
122312 18653 0.271231 0.239047 0.69414 0.461691 6.13054
122313 17591 0.272576 0.238686 0.693162 0.462937 6.11614
122314 22242 0.273916 0.23997 0.695299 0.465115 6.1017
122315 23393 0.274071 0.240125 0.692854 0.465269 6.09195
122317 5168 0.272858 0.24098 0.697498 0.466696 6.11107
122319 19732 0.269384 0.238132 0.695977 0.463289 6.17611
122321 23334 0.271941 0.238359 0.693031 0.464332 6.123
122322 25861 0.273824 0.241411 0.696618 0.465461 6.11767
122323 25779 0.270001 0.238034 0.697343 0.464936 6.16451
122326 17718 0.272338 0.23895 0.694222 0.46478 6.11062
122330 20513 0.273668 0.239141 0.687608 0.461465 6.04149
122331 2124 0.283969 0.239351 0.660445 0.446806 5.55744
122335 1225 0.276735 0.243324 0.651393 0.441894 5.29469
122336 6993 0.270901 0.237193 0.656453 0.437832 5.71357
122339 6278 0.271124 0.234706 0.651479 0.434994 5.61883
122341 5693 0.268596 0.23397 0.660351 0.439463 5.82505
122342 4643 0.271005 0.237646 0.653516 0.433934 5.61469
122344 626 0.260795 0.230694 0.65651 0.433176 5.77796
122345 1061 0.265825 0.229729 0.661575 0.444003 5.81621
122347 4717 0.266703 0.234401 0.655557 0.435509 5.6396
122349 6954 0.272737 0.235827 0.650112 0.436566 5.60986
122350 6541 0.271765 0.233915 0.654397 0.437285 5.68705
122351 5298 0.270525 0.235734 0.657201 0.441216 5.70328
122352 1339 0.27674 0.236647 0.662143 0.442549 5.64675
122353 121 0.210213 0.219064 0.56201 0.339104 5.01653
122354 16695 0.270775 0.238163 0.69548 0.462976 6.16837
122356 17651 0.271524 0.237949 0.691682 0.461675 6.10328
122357 24756 0.27131 0.239893 0.694064 0.463289 6.1104
122360 22042 0.271047 0.237175 0.694696 0.464418 6.1734
122363 11234 0.273162 0.240499 0.698928 0.46676 6.14732
122365 7487 0.268532 0.23574 0.696237 0.465579 6.16762
122366 13568 0.27542 0.239527 0.695101 0.466707 6.1079
122369 6479 0.272532 0.239298 0.691572 0.462994 6.05664
122409 7875 0.280162 0.245947 0.680051 0.457622 5.84927
122410 12893 0.293932 0.254166 0.673244 0.458214 5.53176
122411 9565 0.305651 0.261313 0.64094 0.44022 4.97041
122412 9495 0.311554 0.268763 0.637354 0.439066 4.82433
122413 9015 0.309878 0.265888 0.646241 0.444351 5.01986
122414 10110 0.30554 0.26182 0.646785 0.442838 5.04876
122415 11418 0.280096 0.246177 0.684668 0.460868 5.88755
122416 5346 0.302941 0.263516 0.648801 0.440082 5.1055
122418 10748 0.317169 0.267077 0.638727 0.443767 4.82443
122420 11458 0.315078 0.268664 0.637142 0.43893 4.8251
122422 6416 0.31621 0.271721 0.639154 0.440442 4.79816
122423 12474 0.312827 0.267609 0.639066 0.441151 4.83069
122424 12723 0.316169 0.26979 0.639174 0.445085 4.81695
