122245	S	5.17740	5.65	0.22
122246	S	5.18234	5.13	0.18
122247	S	5.19042	3.21	0.11
122248	S	5.17233	3.22	0.11
122249	S	5.17233	2.84	0.14
122251	S	5.18835	3.21	0.15
122252	S	5.17435	3.46	0.14
122253	S	5.18535	3.55	0.14
122256	S	5.17725	5.53	0.24
122263	P	5.17950	7.00	0.44
122264	C	5.16467	2.52	0.16
122268	C	5.16466	3.08	0.10
122269	C	5.16468	3.00	0.11
122272	C	5.16470	3.19	0.14
122273	C	5.16468	3.03	0.10
122274	P	5.17936	6.88	0.18
122275	P	5.17934	6.65	0.26
122276	P	5.17935	7.10	0.30
122277	P	5.17934	6.47	0.17
122278	P	5.17939	6.89	0.38
122279	P	5.17933	6.61	0.23
122280	P	5.17930	6.51	0.18
122281	P	5.17934	6.98	0.50
122282	P	5.17934	6.81	0.46
122283	P	5.17934	6.84	0.22
122285	P	5.17937	6.68	0.18
122286	P	5.17936	6.31	0.18
122287	P	5.17937	6.99	0.20
122288	P	5.17937	6.72	0.19
122289	P	5.17935	6.69	0.24
122291	P	5.17938	6.52	0.27
122292	P	5.17938	6.05	0.74
122293	P	5.17938	6.62	0.20
122296	P	5.17935	6.62	0.18
122297	P	5.17936	6.59	0.19
122298	P	5.17935	6.84	0.21
122299	P	5.17934	6.85	0.21
122300	P	5.17934	6.64	0.27
122301	P	5.17933	6.90	0.23
122305	P	5.17935	6.82	0.42
122306	P	5.17933	6.82	0.19
122307	P	5.17936	6.79	0.22
122309	P	5.17938	7.00	0.20
122310	P	5.17941	6.36	0.19
122311	P	5.17942	6.37	0.19
122312	P	5.17940	6.63	0.19
122313	P	5.17941	6.56	0.21
122314	P	5.17940	6.43	0.18
122315	P	5.17944	6.43	0.19
122316	P	5.17942	8.51	1.11
122317	P	5.17942	6.94	0.50
122319	P	5.17944	6.89	0.20
122321	P	5.17944	6.59	0.19
122322	P	5.17947	6.68	0.17
122323	P	5.17950	6.81	0.19
