130505 2 5.01273 16615.4394295421 306.722590856307
129709 2 4.99962 -1e+20 -1
121552 3 5.1795 3225.90169642957 163.45485304147
126288 2 5.0136 10371.4118820691 247.188952273676
125305 1 4.7388 1617.17710552705 194.340348099003
121721 3 5.1795 8816.87828034015 270.273794909934
126677 2 5.0127 2390.41050841251 119.829199839847
130347 2 5.01252 19041.693936682 325.056586816423
121400 3 5.1777 2124.90712245096 135.937940297363
127815 3 5.1784 3959.186623861 193.049421542148
125293 1 4.7349 2203.3302714537 157.983600269662
125012 1 4.7301 13577.0808283159 196.342737839082
130320 2 5.01251 15562.9495402486 296.489904292096
124126 2 4.71671 -1e+20 -1
121609 3 5.1653 127.571741470118 210.991630461492
124025 1 4.73029 39598.0194839394 336.537092754299
129863 1 4.99977 -1e+20 -1
123077 3 5.1791 951.915778129016 100.676437211325
129753 2 5.01264 5625.26579795855 175.589215677063
127997 3 5.1792 3339.32791611746 178.237701822746
127845 3 5.1792 6146.96648230259 226.990893058586
126936 2 5.0128 13918.5673791506 275.25930113748
125224 1 4.7304 40606.0558699053 335.049863109358
124652 1 4.7167 -1e+20 -1
122323 3 5.1795 10325.619162267 302.683937489683
128124 3 5.1646 -18.469604264759 194.915649031254
124341 1 4.73021 6400.73455907866 134.90875425377
127295 2 5.0126 16370.34416446 297.99671997876
127263 2 5.0123 6752.08886598948 197.072096714944
125160 1 4.717 350.558991964517 163.073673083323
122277 3 5.1793 9446.1773943741 287.62167117055
127700 3 4.9987 -1e+20 -1
127512 2 5.0127 15880.4486084625 292.478144672885
125009 1 4.7301 12955.4031146554 192.783680587419
129623 2 5.0126 2942.63746949853 123.509589446872
127619 2 4.9992 -1e+20 -1
121975 3 5.1793 11639.9431034177 311.508248606516
127267 2 5.0124 12679.7970639047 274.794752318755
124333 1 4.73016 38426.5944640652 333.452707088772
124161 1 4.73036 21858.5012041911 271.440427609796
128115 3 5.1645 65.4064975072478 127.559405745996
129790 2 5.01284 17591.7681661755 320.033514465081
123428 1 4.73012 35337.9177880668 320.229895410751
130420 1 4.99989 -1e+20 -1
123879 1 4.73005 41164.1923988448 353.638629011577
126453 2 5.0154 1057.79321497329 93.9153127992773
121794 3 5.1795 8526.97638041036 261.473965901092
123279 3 5.1796 10581.8857283625 299.929908421053
121970 3 5.1793 11274.3759334147 312.088453801299
122314 3 5.1794 8780.04319190215 281.837090354471
127287 2 5.0126 11379.0179298676 255.365664909131
127646 2 4.9987 -1e+20 -1
126695 2 5.0126 11905.247535167 266.854873812565
123865 1 4.73009 47126.908428164 368.173487568407
121387 3 5.1758 4730.84350663319 243.200361057253
122867 3 5.179 11240.7362763069 329.487233349136
123866 1 4.73007 47534.5292861871 373.776090716806
127951 1 4.9985 -1e+20 -1
123062 3 5.1791 10374.4290659232 305.409155445232
128852 2 5.0009 97.8937014103272 84.5289333084411
129712 2 4.99965 -1e+20 -1
126543 2 5.0129 10777.9709047891 246.825437633138
126746 2 5.0125 16820.9806657393 305.233730158209
125028 1 4.7301 37036.8714409256 324.898028247581
128170 3 5.1793 6552.5919635786 223.388779677172
123240 3 5.1796 8719.63111097636 284.214592220277
128981 2 5.0123 5942.00636623399 190.895984634775
127841 3 5.1793 5836.93813675524 221.642270682033
124954 1 4.7168 -191.619806182902 225.684314608233
126513 2 5.0128 4681.16079086951 156.4632187926
124822 1 4.73 8535.79498340987 155.991833268692
127711 2 4.9987 -195.863756878172 207.815640678042
123638 1 4.73002 5129.67355809065 118.217451069082
121557 3 5.1795 8660.71347516477 265.48744400309
129052 2 5.0124 2773.704112484 126.648411891245
125051 1 4.7301 39235.8052531845 332.785543690825
122881 3 5.179 12444.6456489467 323.07605821663
123993 1 4.73003 39037.0553636652 338.819149188428
123466 1 4.73013 45706.2292172701 365.501413314629
129146 2 5.0122 4157.56393249488 158.613437794148
129015 2 5.0124 15713.0424973249 300.630721381224
128841 2 5.0141 10949.1768395004 273.328518954069
126831 2 5.0126 5448.20798498484 172.542559497306
121915 2 5.1648 -1e+20 -1
123982 1 4.73006 35979.4692749074 326.307347916059
128782 2 5.0142 4841.40047550734 179.089921285301
122799 2 5.1651 -1e+20 -1
128950 2 5.0124 13760.8262598343 267.949302901287
124309 2 4.71678 -1e+20 -1
128122 3 5.1645 -14.4006199794335 195.638320810462
123464 1 4.73014 45695.6257064725 363.603015876556
121813 3 5.1797 9205.47156133558 277.45444549585
122871 3 5.179 10723.3891361051 299.005571474886
126665 3 4.9985 -1e+20 -1
124523 1 4.73015 15130.6089654862 207.414963838653
122575 3 5.1997 16.3150181457829 197.740985873462
123237 3 5.1796 3900.4024157381 191.341029055902
122280 3 5.1793 9779.67895209577 285.047944877079
121933 3 5.1792 8092.95883958338 275.34472397493
124644 3 4.7167 -1e+20 -1
125286 1 4.7389 965.719751527669 150.464468888018
121477 3 5.1798 7047.2252900112 247.326920257583
124106 1 4.736 1244.64384214564 147.78280163291
122437 3 5.1794 1158.63765777647 105.724065751287
127483 2 5.0126 13021.3031745709 262.627734890099
127667 2 4.9988 -1e+20 -1
126434 2 5.0106 7012.24843374569 235.415863248489
129159 2 5.0123 19074.555155589 326.441183627546
128392 3 5.178 7490.13281558125 263.450299069427
122556 3 5.1774 2698.65678260268 178.770114674073
124899 1 4.7302 38609.8958348202 336.916124209313
122695 3 5.1796 8957.70145173318 273.198401410924
122492 3 5.1795 2584.2397648972 159.386627596863
121710 3 5.1795 5462.16259504116 214.831226130658
124981 1 4.7301 7171.551420049 139.143019220853
121585 3 5.1652 144.002251767704 225.559689168749
123304 3 5.1797 3508.64580201061 165.114569531092
124735 1 4.7302 34941.3079580317 319.588852744181
124140 1 4.71674 -1e+20 -1
121688 3 5.1795 4240.67239273168 186.541322249245
130427 3 4.99977 -1e+20 -1
129202 2 5.0123 18112.584625673 322.977887164107
127070 2 4.9992 106.267114244224 246.243817421361
123172 1 4.7339 2876.59358525773 166.061304199502
123081 3 5.1791 3610.62056743742 185.926745047647
123674 1 4.73 22793.5635908698 261.630010866459
129644 2 5.01267 12369.896297989 263.821518781694
124291 1 4.73469 3686.75866464352 216.102159716163
122631 3 5.1794 2362.25093681583 144.424122242621
123851 1 4.73008 45753.3176318466 365.483194506622
123055 3 5.1791 6021.21405129399 238.017090960954
121944 3 5.1792 6770.02736006363 234.579656263302
128031 3 5.1791 7997.12853019938 257.986596116284
123369 3 4.71674 -1e+20 -1
126273 3 5.0026 -1e+20 -1
129681 3 4.99969 -1e+20 -1
125340 1 4.7304 34464.5109866005 317.446368023099
122676 3 5.1796 9283.04693962187 292.364504730655
130364 2 5.01261 3005.96546949271 129.562016754906
125256 1 4.7269 4532.16007547682 179.270654164905
130406 2 5.01247 20745.4523694652 337.529570564136
129545 2 5.01229 7057.5769265872 209.542894267729
128357 3 5.1779 7223.4744323874 247.477950123468
123852 1 4.73006 47034.2204315646 371.239625839031
122560 3 5.1824 2242.91827912387 198.389995823871
127866 3 5.179 6144.19893455207 227.630042597734
125243 1 4.7303 17650.8270820638 230.650606728073
123884 1 4.73003 20591.9446445703 249.307604553016
123839 1 4.72993 37928.8113820712 337.124145025267
121771 3 5.165 -450.720592542258 231.76364603499
129845 3 4.99977 -1e+20 -1
128163 3 5.1792 4184.33715056957 203.266674377383
126314 2 5.0126 6225.75436110312 181.282775714077
123413 1 4.73006 35164.2495173406 315.518019458031
121817 3 5.1797 9225.90320486888 281.424023248409
122114 3 5.1795 2683.16539938844 141.205565762444
126523 2 5.0129 13536.5015522207 278.463044819907
126256 2 5.0016 -1e+20 -1
126294 2 5.0137 12692.0056871841 269.606519046737
123964 1 4.72958 26422.6508039427 277.114808613957
121536 3 5.1796 6825.77138125685 243.713711881785
128768 2 5.0142 6032.03232184648 197.601165572661
127680 2 4.9988 -1e+20 -1
126722 2 5.0126 10078.5928414453 245.307282358847
122412 3 5.1724 10.8661558389578 215.599702601348
121561 3 5.1796 8715.46490818876 273.369073175934
124001 1 4.73003 12397.5568255477 188.004454160526
122749 3 5.1791 7560.68439835277 260.698506016372
125331 1 4.7304 23734.5734183154 263.446745605405
124035 1 4.73032 23205.5776252149 256.075963876688
122342 3 5.1796 2010.62022707694 118.758360784453
122283 3 5.1793 6976.79635742555 239.60159534386
128963 2 5.0125 13278.0948513989 273.394729318138
126572 2 5.013 16160.0779826941 299.497617225027
123860 1 4.73006 16599.2794236198 220.464904151575
123792 1 4.72981 32092.9892178429 303.880398591972
125408 1 4.7303 41416.5079816681 345.045284565778
124685 1 4.7301 36009.8808051628 317.464052649688
127810 3 5.1785 805.881228863378 80.5827284258651
130501 2 5.01241 17471.5751961283 308.317782682461
126851 2 4.9988 -1e+20 -1
124718 1 4.7302 43024.0768808614 360.902724559187
122691 3 5.1796 8679.96125841477 286.84511781933
128372 3 5.1779 5620.67983318055 216.164769905193
125249 1 4.7303 8903.87817446278 162.29517412248
130318 2 5.01252 3925.04759130535 142.856511711336
127315 2 5.0128 15680.1527592414 290.227098708863
121992 3 5.1793 10162.8305439253 290.179699225869
123591 3 4.71664 -1e+20 -1
126302 2 5.0137 13395.9142446363 281.314168870572
128134 3 5.1646 -169.764774925393 216.036039396326
123404 1 4.73003 32330.9409224233 308.092956077539
129775 2 5.01277 21650.1110130083 344.15914479041
126373 2 5.0126 18842.5199321551 320.23907574899
129062 2 5.0125 19474.0587184216 337.52532624021
125231 1 4.7304 30398.2618900903 295.163948042513
126508 2 5.0127 14378.160947667 280.000289480457
123651 1 4.7302 36054.8250263267 321.339088608696
124326 1 4.7168 -1e+20 -1
126432 2 5.0106 7203.86615717138 238.462283681121
127241 2 4.9986 -187.029422159043 215.122762906817
126298 2 5.0137 14554.0675198185 292.621922567259
126656 2 4.9986 -1e+20 -1
122620 3 5.1794 9567.81531239719 296.807949074985
127626 3 4.9987 -1e+20 -1
123219 3 5.1796 10039.4617207589 299.007265993584
124437 1 4.7291 9021.79898863648 171.758232587836
124861 1 4.7301 35437.8426573523 317.789570516282
130247 1 4.99961 -1e+20 -1
124892 1 4.7301 16637.5977344256 217.464181001437
128188 3 5.1792 4303.64705504084 190.034243019046
128787 2 5.0142 7510.82514951847 217.118843177877
125015 1 4.7301 9232.19678281848 171.074607865364
123224 3 5.1797 10529.1985353083 295.2957809005
125163 3 4.7169 -1e+20 -1
123206 3 5.179 10668.1756808326 290.518400750507
128141 3 5.1646 -206.797530097789 152.080929960312
129756 2 5.01261 4442.1622177211 155.051303070647
128972 2 5.0126 10362.4621230025 245.933817694829
123233 3 5.1797 3725.19840405316 181.820978712172
121424 3 5.1782 1136.98548243629 95.295038115238
121765 3 5.1796 1113.21481154494 91.9476525635064
129787 2 5.01283 17216.2158956144 318.804310579656
126485 2 4.9988 -1e+20 -1
124289 1 4.73678 795.987413818831 137.485947144233
127858 3 5.1789 6097.05634292308 229.357082975518
123956 3 4.71667 -1e+20 -1
126882 2 5.0127 13518.446185794 265.533674906577
129178 2 5.0123 9300.92333503686 233.174136993218
122354 3 5.1794 6829.6260203219 242.361058407521
122445 3 5.1794 5503.59215658734 218.034859419926
130394 2 5.01258 19497.2796590616 327.76790167578
126355 2 5.0126 17001.7573531865 306.789579144253
122773 3 5.1884 442.273286377948 205.128905093142
128130 3 5.1646 -221.491283241487 200.600396347884
126709 2 5.0126 16903.7306676514 309.820347455813
122076 3 5.1773 3557.31169464836 220.689256035501
123845 1 4.72995 40355.1636976646 347.967833614171
124393 1 4.73016 44843.4350408559 359.783649185033
121397 3 5.1759 4397.35430656531 239.840796638805
126878 2 5.0127 14468.5367791729 283.386058489111
122841 3 5.1791 10294.1365116061 291.185320497156
123847 1 4.72991 31459.9608316651 310.486803386076
122447 3 5.1795 4524.27065922702 195.043205941555
128790 2 5.0142 5371.03918867827 200.443443005265
130537 2 5.01279 17955.4944967136 313.586435771332
123709 1 4.73001 41134.3320350757 341.509724060062
121441 3 5.1781 978.629067343153 93.1137556914008
124527 1 4.73017 23085.2096446696 256.456309563141
130478 2 5.01242 12675.290744951 269.595213468055
128200 3 5.1792 7373.16720613856 249.001604684754
128994 2 5.0124 12005.0642181253 256.677306036485
126268 2 5.0016 -1e+20 -1
125031 1 4.7301 34215.7248422309 317.009710961195
127834 3 5.1792 5712.1484964919 218.874215078165
125000 1 4.7301 31229.1826691724 305.013557520436
122858 3 5.179 10746.7812420974 303.46010751137
121433 3 5.178 4537.06551942543 193.892424219133
128809 2 5.0142 5438.71223948963 189.930445316184
130488 2 5.01243 15387.7476038536 298.098502236808
128866 2 4.9998 72.0336145404831 255.485096178259
121769 3 5.165 114.023328289176 193.738763876138
123440 1 4.73026 41119.1102058622 345.842970806076
122420 1 5.1648 -1e+20 -1
129781 2 5.01278 18029.1461376301 315.653666971097
127067 2 4.9992 -203.099320053858 243.289115136641
122473 3 5.1795 11332.8900380472 315.345217385993
124810 3 4.7169 -1e+20 -1
122306 3 5.1793 10363.0249037366 295.062898006916
126858 2 5.0126 14153.2741549468 282.171201629263
128177 3 5.1793 6335.94968928512 236.373740061952
125238 1 4.7303 38022.4591091032 323.903634487876
124480 1 4.73006 38063.4589421874 328.474060249731
122703 3 5.1792 2183.15124377444 132.894547578705
122585 3 5.1651 -1e+20 -1
124675 1 4.7301 39133.8273625492 335.806598246379
123768 1 4.71626 -1e+20 -1
122505 3 5.1795 2948.60706336867 156.800463400051
122073 3 5.1814 5462.33123699944 229.412994618529
125362 1 4.7303 35166.759871733 314.837254823085
130423 1 4.99992 -1e+20 -1
126725 2 5.0126 13678.3536855774 272.963592928917
122369 3 5.1795 2536.20566619725 151.51647257846
125382 1 4.7303 23397.9815524125 255.828180292911
123683 1 4.73004 29766.0651806948 290.902154799307
121846 3 5.1796 6331.85922088707 230.374145519904
129553 2 5.0123 3850.37276254717 149.037505542164
124883 1 4.7301 37475.5812582147 330.684755163282
124360 1 4.73023 45565.5583681751 362.707809623848
129774 2 5.0126 15184.4122383181 289.925896195311
122743 3 5.179 9376.03221789901 289.478040050667
127770 3 5.1765 583.02310143438 82.3867206615414
122681 3 5.1796 6601.34070909665 241.179431110916
122722 3 5.179 9166.97112176734 280.734177286279
129833 2 5.0127 21154.138414108 345.256991687169
125212 1 4.7304 37218.8395741141 331.4723165013
121459 3 5.1781 3631.02916897854 164.326470278584
122571 3 5.1997 108.552983616938 232.032253194271
122686 3 5.1795 2293.86615561906 137.803366567299
122767 3 5.1903 144.314119657688 213.145456188849
122268 3 5.1647 -1e+20 -1
123210 3 5.1794 1518.53746487876 117.119062554123
127419 2 4.998 113.138375668283 150.96046326321
126473 2 4.9988 -1e+20 -1
125187 1 4.7301 30737.132917705 296.471602969823
124808 1 4.7169 -1e+20 -1
126568 2 5.0129 15650.0520186781 296.011697345966
122126 3 5.1795 9202.85939579337 270.412575581154
130372 2 5.01252 20703.5729525726 332.377390310139
128837 2 5.014 9563.06119086741 258.590231292556
122640 3 5.1795 5444.28452913468 220.5273168605
122550 3 5.1725 -340.691148642413 209.894816606554
122430 3 5.1649 -1e+20 -1
121374 3 5.1758 2110.47479715732 179.738363546247
129012 2 5.0124 9280.76667270467 225.425832880608
122874 3 5.179 7489.14417316298 246.52506518482
121714 3 5.1795 2808.09867766269 146.79505730029
126579 2 5.0129 10316.5947701178 237.478994121892
125049 1 4.7301 33710.6268244662 309.277037305303
123997 1 4.73003 10124.4439765702 173.764118118202
123260 3 5.1796 9794.70867424404 295.320986039053
130542 2 5.01281 16728.4867941133 310.132990202086
124510 1 4.73028 13229.5383953218 193.503102494856
125159 1 4.717 -1e+20 -1
121429 3 5.1778 6248.9069914838 216.247674814389
126299 2 5.0137 14021.7908449239 294.943556677105
123874 1 4.73008 10441.933152504 181.111237496322
125057 1 4.7301 5787.25446544125 130.555576633768
124210 1 4.73038 34106.3661478071 314.906952550212
127509 2 5.0127 16611.6283370581 305.408484762952
129762 2 5.01257 18824.1694528533 331.300891114512
122428 2 5.1648 -1e+20 -1
130268 2 5.01252 1058.18181212675 78.7229825452384
128150 3 5.1646 -30.103492529623 198.374087123074
126467 2 5.0107 3504.19908754696 159.153378072637
122675 3 5.1796 9540.36424194116 287.709057787446
121804 3 5.1796 3200.85274486377 166.598772974084
129752 2 5.01253 13104.079493117 273.782693165167
128373 3 5.178 1661.84093843642 136.067486425667
128309 2 5.0152 1941.22267119754 151.548061161094
123700 1 4.73003 44877.4014682769 364.252254485468
123833 1 4.72994 37038.7048048868 331.290730740854
121764 3 5.1795 5825.44483851198 227.874669960141
129186 2 5.0123 18509.2747169279 321.678085082404
122357 3 5.1795 10023.4534768595 295.03374519649
126680 2 5.0128 12957.5454630534 279.914139757223
123597 1 4.73795 1743.13673957164 217.2372899362
122331 3 5.1795 863.24365404099 82.1178559357879
126364 2 5.0126 15818.75650904 294.968168459358
125335 1 4.7303 27369.6270196223 280.155865703578
126255 1 5.0016 -1e+20 -1
122654 3 5.1795 8358.04833072269 278.427672867803
129617 2 5.01263 16322.4285621043 308.135263870971
127846 3 5.1792 2948.76958672659 161.423645338958
129023 2 5.0124 16531.4672842417 302.075002937953
121911 2 5.1649 -1e+20 -1
126734 2 5.0125 16833.6615105681 311.102456268028
127822 3 5.1791 2596.35993119242 146.158600539768
129652 2 5.01276 7287.28292036742 204.931030434248
125171 2 4.7169 -1e+20 -1
128831 2 5.0139 4277.13706201259 182.748152326279
122711 3 5.1792 8651.13791225785 276.49631570169
127312 2 5.0129 12936.9990803732 273.986782260455
125308 1 4.7369 1279.88717905331 178.797249493762
129626 2 5.01263 9785.11748484019 236.257992587074
123447 1 4.73028 8638.00772882308 161.303387380505
122572 3 5.1997 38.8837071161133 235.957166440758
128917 2 5.0111 10641.0487751124 254.495822199208
125213 1 4.7304 39619.1398204394 336.015752853476
124129 1 4.71671 -1e+20 -1
126824 2 5.0107 8703.24596137295 254.449590361072
123429 1 4.73008 39228.853380769 336.625642289971
121969 3 5.1793 941.754444113673 103.345839321556
129168 2 5.0123 18507.9424120494 321.725556129064
122805 2 5.1651 -1e+20 -1
123718 1 4.73011 33786.7892290512 311.203388546977
129002 2 5.0124 15731.3357228463 297.491106771123
128004 3 5.1791 6570.51720714968 245.283864132249
130426 3 5.00027 -1e+20 -1
128985 2 5.0124 7016.3066958322 189.979728054568
127766 3 5.1764 2605.29476761854 207.249053557171
127218 2 5.0426 89.3000216513019 134.086365411241
124969 1 4.7804 233.97666220279 191.925867963448
128063 3 5.1793 1193.69499706071 109.241815514155
123616 1 4.73005 37144.6399317566 332.119050212822
121560 3 5.1796 1781.45156970953 114.567144706198
121874 3 5.1791 4259.98487130207 184.029569262627
124029 1 4.73029 32872.1803676501 306.481891548943
130562 2 5.01258 8027.65559336303 211.410444045823
128397 3 5.1781 8076.0695693661 264.093522140439
126719 2 5.0126 11393.9750044102 243.718266880798
121901 2 5.1648 -1e+20 -1
122172 3 5.1795 11470.9429263339 307.254618437649
126359 2 5.0126 15033.6874646015 286.453217051078
123567 2 4.71667 -1e+20 -1
122287 3 5.1794 6893.41071947248 248.396576140715
126778 2 5.0106 8245.53398537881 246.816928584801
126575 2 5.0129 15673.5514271001 301.80084582848
123065 3 5.1792 10562.1320730263 304.490478257622
124906 1 4.7302 9377.60270685097 166.987162204626
130271 1 4.99977 -1e+20 -1
129713 1 4.99962 -1e+20 -1
127535 2 5.0126 4867.37469484865 168.741762058766
121725 3 5.1795 8165.21229340896 264.558204974243
128238 3 5.1786 3757.24927209236 178.268204024479
125397 1 4.7302 19328.1717879979 233.265305360286
123885 1 4.73005 7750.21178205757 153.927876805306
129769 2 5.01255 20864.0972928199 344.253240619122
122559 3 5.1743 128.12532897414 200.616608459011
121437 3 5.1781 6048.51402921124 223.434500423601
122336 3 5.1795 2880.4270650209 148.265920572158
126555 2 5.0129 16507.4363625508 307.86124046237
127968 3 5.1791 5265.67068344142 213.877444748023
129173 2 5.0123 19332.0613110985 334.667147436329
130614 2 4.99976 -1e+20 -1
124448 1 4.73467 2476.1370545475 175.602426267
129649 2 5.0127 19904.9241131631 335.519550033924
123786 1 4.72687 3837.794914365 185.390470592596
125042 1 4.7301 41567.2731018661 350.365032876411
122466 3 5.1795 10070.3206398361 299.703257406027
123979 1 4.73003 33395.7001073892 312.453237100166
125246 1 4.7303 12447.9912370757 190.122108202425
122647 3 5.1795 3923.85937994936 179.199516463916
127213 2 5.0427 341.789467441419 159.030881878334
126782 2 5.0087 2170.44521590708 217.318238016199
124509 1 4.73029 45822.3401743962 364.309266414573
124311 1 4.71678 -1e+20 -1
122813 3 5.179 8066.44962191947 258.613450783535
128366 3 5.1778 4837.11978446765 215.45455022303
129797 2 5.0128 3630.79246898359 150.179123766555
123070 3 5.1791 9893.27549727619 287.766073247092
122827 3 5.1791 9592.62323735645 286.673075742774
122798 3 5.1651 -1e+20 -1
121633 3 5.1795 6505.8721492779 230.747650912991
123227 3 5.1796 9895.6916420196 293.598697526074
125148 1 4.7302 20179.9032796716 241.50249120354
124519 1 4.73027 14847.3252886352 208.538396708708
121418 3 5.1782 1270.00888704849 103.132394283647
127991 3 5.1791 6647.0733946773 246.108192361336
127601 2 5.0153 3830.45394205205 204.288501879962
123814 2 4.71683 -1e+20 -1
127327 2 5.0129 17411.7388473341 307.487053588971
124279 1 4.72914 15761.567188563 226.29250479321
127247 2 4.9987 -160.273037595287 175.394758350473
128964 2 5.0125 14789.6497646491 291.154712987424
123862 1 4.73008 23897.561067238 264.48869076039
124159 1 4.73036 20102.2633634839 243.112919205478
127307 2 5.0126 17490.7604721923 315.405833937391
122579 3 5.1794 1855.92552623544 127.62979430246
127826 3 5.1792 1525.10983253121 112.733922233473
121369 3 5.1758 2804.5585955144 173.409271850218
124882 1 4.7301 43118.598053392 352.726226616529
128949 2 5.0124 12812.7477480175 267.264784434079
129069 2 4.9998 -1e+20 -1
123678 1 4.73002 16776.2036296071 217.17241583778
122629 3 5.1794 9990.70815893287 286.731739177742
126460 2 5.0066 153.359229046873 177.102998709843
125343 1 4.7304 29033.0365592544 287.036052654576
128326 3 5.1778 1053.61465817457 98.1390766847326
130473 2 5.01236 16096.690105604 302.659179359227
123277 3 5.1796 10020.0537293886 293.803210802422
124679 1 4.7301 9419.7034315419 163.853596752329
124538 1 4.73021 45400.6258517185 362.462418147792
126776 2 5.0107 8380.33305870066 238.468470501279
130529 2 5.01266 6874.04915764233 190.195351970047
128954 2 5.0124 12778.7849452384 269.818738066795
126815 2 5.0207 632.41874932797 201.021258740538
122292 3 5.1794 2232.80290238441 136.268565056632
124472 3 4.71685 -1e+20 -1
129742 2 5.01279 16404.9064989203 307.050940484637
122986 1 4.7288 6026.06447671346 139.854090791087
127961 2 5.0206 79.8430906818607 112.233872492658
125399 1 4.7302 42897.9644527918 348.623840805227
123209 3 5.179 9043.76957549096 279.194964180032
122498 3 5.1795 10409.1947080309 306.735313364809
123382 3 4.71669 -1e+20 -1
130559 2 5.01264 15185.6044556446 289.255703371044
126326 2 5.0126 16430.5299315968 297.372683550198
121707 3 5.1795 8057.37098173551 269.486281338973
127861 3 5.179 5668.86493682616 222.548292201912
123952 3 4.71664 -1e+20 -1
121948 3 5.1792 8312.8781954127 271.228419793329
128180 3 5.1792 6500.14306957532 231.588215888134
123650 1 4.73019 35379.0854182465 321.509463252863
121446 3 5.1781 4383.37099178921 186.387908897466
126507 2 5.0127 5320.82784298961 164.429589350767
124175 1 4.73041 43050.8058370973 357.141070098031
126517 2 5.0128 11955.9039707665 258.456953265661
125056 1 4.7301 29415.3045413042 293.422098747733
129538 2 5.01223 4401.21475237049 156.227056247972
129531 2 4.99953 -1e+20 -1
130276 2 4.99984 -1e+20 -1
124348 1 4.73019 37955.9030379761 330.82945333357
127071 2 4.9992 6.21665524599178 224.990195911341
122863 3 5.179 11731.2986203876 312.955471119558
124205 1 4.73027 35468.33860098 322.299810779518
124023 1 4.73026 24171.2880922095 261.274333324567
128125 3 5.1646 278.142903702239 194.458853350496
122118 3 5.1795 6132.98840321263 235.668755377017
125369 1 4.7303 34296.8050448319 317.130924982434
124117 1 4.71674 -1e+20 -1
122623 3 5.1794 4396.6179847853 192.050837844141
128362 3 5.1779 5770.0414370307 233.897277789062
123890 1 4.73001 47347.4716209041 374.188416066894
124351 1 4.73022 46178.5791721663 364.261883401127
121576 3 5.1652 73.4577749525806 216.443207290293
122866 3 5.179 8626.62226652646 284.125733837859
124092 1 4.73028 11779.7875243658 185.645300308804
126907 2 5.0127 2469.08181392381 131.973927773131
126702 2 5.0126 15151.9840584181 281.536651927156
124632 1 4.7276 10896.7822800053 245.068822122861
122801 1 5.1651 -1e+20 -1
129058 2 5.0125 19486.6522111933 330.436592739881
122549 3 5.1824 2652.06469933077 221.320308713057
127958 2 5.0152 689.181050066313 97.3411085053266
127465 2 5.013 12046.8243441365 261.218402782091
123043 3 5.179 9332.2310231465 291.924347184023
124901 1 4.7301 33215.4164111246 307.107972974909
122613 3 5.1794 2749.16519780975 152.881980330338
124960 1 4.7803 205.943185420692 102.622397406138
124659 1 4.7167 -1e+20 -1
128009 3 5.1792 6576.22594333274 244.699711957495
130389 2 5.01254 19512.0226096096 332.344288467025
121756 3 5.1796 8667.29794342112 268.752342223603
121997 3 5.1793 3618.0793468765 171.849032933113
