122536	S	5.19045	4406	15989	1851	3.40
122537	S	5.17431	4799	16480	1835	3.59
122538	S	5.18236	6499	15949	1781	5.03
122539	S	5.17240	4202	16042	1845	3.23
122540	S	5.18535	4507	15116	1757	3.68
122541	S	5.18846	4321	14963	1657	3.56
122542	S	5.17743	6687	13935	1628	5.92
122545	S	5.19046	3969	14379	1586	3.40
122546	S	5.17451	611	2017	205	3.74
122548	S	5.17449	4245	13896	1710	3.77
122549	S	5.18240	6979	17067	1977	5.04
122550	S	5.17246	4352	16060	1904	3.34
122551	S	5.18554	4929	16210	1886	3.75
122555	S	5.18845	3010	10420	1208	3.56
122556	S	5.17739	5344	10736	1241	6.14
122557	S	5.19046	2982	10529	1233	3.49
122559	S	5.17432	4201	14506	1716	3.57
122560	S	5.18237	5746	14066	1592	5.04
122562	S	5.18548	4088	13747	1631	3.67
122563	S	5.18843	3710	13384	1530	3.41
122564	S	5.17742	7501	15459	1735	5.99
122567	H	5.19968	207	748	89	3.41
122568	H	5.19968	3457	13042	1406	3.27
122569	H	5.19965	2812	11400	1350	3.04
122570	H	5.19968	5554	20683	2245	3.31
122571	H	5.19968	5493	20299	2308	3.34
122572	H	5.19967	5708	21284	2393	3.31
122573	H	5.19968	5883	21435	2408	3.39
122574	H	5.19974	4250	16055	1762	3.27
122575	H	5.19975	3976	14674	1678	3.34
122576	P	5.17934	2551	4472	480	7.04
122577	P	5.17936	9199	16220	1820	7.00
122578	P	5.17952	767	1348	139	7.02
122579	P	5.17939	3136	5460	613	7.09
122585	C	5.16514	5489	20671	2389	3.28
122586	C	5.16517	5273	20608	2297	3.16
122587	C	5.16517	5369	20600	2321	3.23
122590	C	5.16519	4472	17561	2058	3.16
122593	C	5.16519	2222	8461	974	3.24
122594	C	5.16516	2386	9325	1068	3.16
122595	C	5.16516	583	2207	274	3.26
122596	C	5.16518	4235	16158	1885	3.23
122599	C	5.16519	1300	5177	591	3.10
122600	C	5.16518	376	1310	142	3.54
122602	C	5.16518	5458	21464	2453	3.14
122603	C	5.16519	5769	22427	2593	3.17
122604	C	5.16524	5881	22079	2440	3.29
122605	C	5.16531	5778	22343	2595	3.19
122606	C	5.16528	1849	6892	795	3.31
122608	P	5.17937	12298	21833	2478	6.95
122610	P	5.17940	13130	23727	2677	6.83
122613	P	5.17939	4435	7709	874	7.10
122614	P	5.17942	16224	28882	3177	6.93
122615	P	5.17942	16240	28820	3253	6.95
122616	P	5.17942	16270	28373	3253	7.07
122617	P	5.17938	13319	23361	2684	7.03
122618	P	5.17942	15580	27747	3231	6.93
122619	P	5.17942	16395	28865	3250	7.01
122620	P	5.17942	16446	28952	3324	7.01
122622	P	5.17944	1343	2507	264	6.61
122623	P	5.17945	6978	12493	1371	6.89
122625	P	5.17945	11655	20506	2382	7.01
122626	P	5.17942	15244	26875	3066	7.00
122627	P	5.17942	1102	1902	209	7.15
122628	P	5.17942	3656	6486	714	6.95
122629	P	5.17942	15779	27802	3065	7.00
122630	P	5.17943	15663	27711	3141	6.97
122631	P	5.17939	3937	7123	787	6.82
122632	P	5.17949	4667	8124	946	7.09
122634	P	5.17952	6048	10503	1176	7.10
122640	P	5.17949	8985	16114	1833	6.88
122641	P	5.17952	14888	26642	2990	6.89
122642	P	5.17952	16462	29105	3292	6.98
122643	P	5.17949	13924	24880	2753	6.90
122646	P	5.17949	7672	13459	1500	7.03
122647	P	5.17952	6187	10997	1197	6.94
122648	P	5.17949	8278	14691	1603	6.95
122649	P	5.17952	16257	28762	3235	6.97
122650	P	5.17955	14973	26690	2985	6.92
122653	P	5.17954	16679	29452	3310	6.99
122654	P	5.17952	14172	25596	2934	6.83
122657	P	5.17954	8823	15547	1793	7.00
122658	P	5.17952	6193	11215	1227	6.81
122661	P	5.17952	5180	9139	1061	6.99
122665	P	5.17954	11521	20522	2348	6.93
122667	P	5.17952	8142	14566	1573	6.90
122668	P	5.17955	849	1597	195	6.56
122669	P	5.17954	1202	2177	226	6.81
122672	P	5.17954	15381	27764	3181	6.83
122673	P	5.17957	15910	28422	3210	6.91
