122536	S	5.19045	3.40	0.06
122537	S	5.17431	3.59	0.06
122538	S	5.18236	5.03	0.07
122539	S	5.17240	3.23	0.06
122540	S	5.18535	3.68	0.06
122541	S	5.18846	3.56	0.06
122542	S	5.17743	5.92	0.09
122545	S	5.19046	3.40	0.06
122546	S	5.17451	3.74	0.17
122548	S	5.17449	3.77	0.07
122549	S	5.18240	5.04	0.07
122550	S	5.17246	3.34	0.06
122551	S	5.18554	3.75	0.06
122555	S	5.18845	3.56	0.07
122556	S	5.17739	6.14	0.10
122557	S	5.19046	3.49	0.07
122559	S	5.17432	3.57	0.06
122560	S	5.18237	5.04	0.08
122562	S	5.18548	3.67	0.07
122563	S	5.18843	3.41	0.06
122564	S	5.17742	5.99	0.08
122567	H	5.19968	3.41	0.27
122568	H	5.19968	3.27	0.06
122569	H	5.19965	3.04	0.06
122570	H	5.19968	3.31	0.05
122571	H	5.19968	3.34	0.05
122572	H	5.19967	3.31	0.05
122573	H	5.19968	3.39	0.05
122574	H	5.19974	3.27	0.06
122575	H	5.19975	3.34	0.06
122576	P	5.17934	7.04	0.17
122577	P	5.17936	7.00	0.09
122578	P	5.17952	7.02	0.32
122579	P	5.17939	7.09	0.16
122585	C	5.16514	3.28	0.05
122586	C	5.16517	3.16	0.05
122587	C	5.16517	3.23	0.05
122590	C	5.16519	3.16	0.05
122593	C	5.16519	3.24	0.08
122594	C	5.16516	3.16	0.07
122595	C	5.16516	3.26	0.15
122596	C	5.16518	3.23	0.06
122599	C	5.16519	3.10	0.10
122600	C	5.16518	3.54	0.21
122602	C	5.16518	3.14	0.05
122603	C	5.16519	3.17	0.05
122604	C	5.16524	3.29	0.05
122605	C	5.16531	3.19	0.05
122606	C	5.16528	3.31	0.09
122608	P	5.17937	6.95	0.08
122610	P	5.17940	6.83	0.07
122613	P	5.17939	7.10	0.13
122614	P	5.17942	6.93	0.07
122615	P	5.17942	6.95	0.07
122616	P	5.17942	7.07	0.07
122617	P	5.17938	7.03	0.08
122618	P	5.17942	6.93	0.07
122619	P	5.17942	7.01	0.07
122620	P	5.17942	7.01	0.07
122622	P	5.17944	6.61	0.22
122623	P	5.17945	6.89	0.10
122625	P	5.17945	7.01	0.08
122626	P	5.17942	7.00	0.07
122627	P	5.17942	7.15	0.27
122628	P	5.17942	6.95	0.14
122629	P	5.17942	7.00	0.07
122630	P	5.17943	6.97	0.07
122631	P	5.17939	6.82	0.14
122632	P	5.17949	7.09	0.13
122634	P	5.17952	7.10	0.11
122640	P	5.17949	6.88	0.09
122641	P	5.17952	6.89	0.07
122642	P	5.17952	6.98	0.07
122643	P	5.17949	6.90	0.07
122646	P	5.17949	7.03	0.10
122647	P	5.17952	6.94	0.11
122648	P	5.17949	6.95	0.10
122649	P	5.17952	6.97	0.07
122650	P	5.17955	6.92	0.07
122653	P	5.17954	6.99	0.07
122654	P	5.17952	6.83	0.07
122657	P	5.17954	7.00	0.09
122658	P	5.17952	6.81	0.11
122661	P	5.17952	6.99	0.12
122665	P	5.17954	6.93	0.08
122667	P	5.17952	6.90	0.10
122668	P	5.17955	6.56	0.28
122669	P	5.17954	6.81	0.24
122672	P	5.17954	6.83	0.07
122673	P	5.17957	6.91	0.07
