122409	S	5.17730	5.71	0.10
122410	S	5.18241	4.95	0.07
122411	S	5.19036	3.41	0.06
122412	S	5.17244	3.18	0.05
122413	S	5.18783	3.43	0.06
122414	S	5.18536	3.63	0.06
122415	S	5.17730	5.94	0.09
122416	S	5.17451	3.66	0.08
122418	C	5.16480	3.19	0.05
122420	C	5.16481	3.20	0.05
122422	C	5.16481	3.13	0.06
122423	C	5.16484	3.23	0.05
122424	C	5.16481	3.18	0.05
122425	C	5.16481	3.20	0.05
122426	C	5.16481	3.18	0.05
122427	C	5.16481	3.24	0.05
122428	C	5.16482	3.15	0.05
122429	C	5.16481	3.20	0.08
122430	C	5.16487	3.15	0.05
122432	C	5.16485	3.14	0.05
122433	C	5.16488	3.22	0.07
122434	C	5.16485	3.08	0.09
122437	P	5.17938	6.77	0.19
122439	P	5.17938	6.94	0.13
122440	P	5.17938	6.99	0.07
122442	P	5.17941	7.22	0.33
122443	P	5.17938	6.87	0.07
122445	P	5.17944	6.96	0.09
122447	P	5.17953	6.93	0.10
122448	P	5.17954	6.94	0.07
122450	P	5.17955	7.02	0.07
122452	P	5.17952	6.89	0.07
122453	P	5.17950	6.92	0.07
122454	P	5.17950	6.88	0.07
122455	P	5.17955	6.96	0.07
122461	P	5.17955	6.89	0.08
122462	P	5.17956	6.83	0.16
122464	P	5.17953	6.98	0.07
122465	P	5.17950	6.93	0.06
122466	P	5.17950	6.94	0.07
122467	P	5.17953	7.00	0.06
122468	P	5.17952	6.91	0.06
122469	P	5.17950	6.87	0.07
122470	P	5.17950	7.09	0.24
122471	P	5.17953	7.00	0.06
122472	P	5.17953	6.96	0.06
122473	P	5.17950	6.91	0.06
122476	P	5.17947	6.91	0.36
122480	P	5.17953	6.87	0.09
