122536	S	5.19045	3.26	0.13
122537	S	5.17431	3.42	0.14
122538	S	5.18236	4.91	0.18
122539	S	5.17240	3.03	0.13
122540	S	5.18535	3.28	0.14
122541	S	5.18846	3.56	0.15
122542	S	5.17743	5.81	0.23
122545	S	5.19046	3.01	0.15
122546	S	5.17451	3.00	0.14
122547	S	5.17449	3.42	0.51
122548	S	5.17449	3.74	0.16
122549	S	5.18240	4.88	0.18
122550	S	5.17246	3.26	0.13
122551	S	5.18554	3.22	0.14
122555	S	5.18845	3.42	0.16
122556	S	5.17739	5.69	0.24
122557	S	5.19046	3.35	0.17
122559	S	5.17432	3.28	0.14
122560	S	5.18237	4.84	0.18
122562	S	5.18548	3.32	0.14
122563	S	5.18843	3.15	0.14
122564	S	5.17742	5.61	0.21
122567	H	5.19968	3.55	0.75
122568	H	5.19968	3.16	0.13
122569	H	5.19965	3.23	0.16
122570	H	5.19968	3.17	0.11
122571	H	5.19968	3.14	0.11
122572	H	5.19967	3.18	0.11
122573	H	5.19968	3.38	0.12
122574	H	5.19974	3.28	0.13
122575	H	5.19975	3.19	0.13
122576	P	5.17934	6.33	0.45
122577	P	5.17936	6.39	0.26
122578	P	5.17952	6.63	0.82
122579	P	5.17939	6.46	0.56
122585	C	5.16514	3.04	0.10
122586	C	5.16517	2.95	0.10
122587	C	5.16517	3.02	0.10
122588	C	5.16517	3.05	0.10
122590	C	5.16519	2.94	0.12
122593	C	5.16519	3.42	0.17
122594	C	5.16516	3.47	0.20
122595	C	5.16516	3.45	0.39
122596	C	5.16518	3.07	0.13
122599	C	5.16519	2.93	0.19
122600	C	5.16518	4.15	0.48
122601	C	5.16498	3.79	0.34
122602	C	5.16518	3.00	0.10
122603	C	5.16519	2.99	0.10
122604	C	5.16524	3.13	0.10
122605	C	5.16531	3.31	0.11
122606	C	5.16528	3.21	0.21
122608	P	5.17937	6.56	0.20
122610	P	5.17940	6.33	0.19
122613	P	5.17939	6.87	0.35
122614	P	5.17942	6.72	0.19
122615	P	5.17942	6.67	0.19
122616	P	5.17942	6.57	0.19
122617	P	5.17938	6.56	0.21
122618	P	5.17942	6.46	0.19
122619	P	5.17942	6.51	0.20
122620	P	5.17942	6.56	0.20
122622	P	5.17944	6.71	0.83
122623	P	5.17945	6.41	0.26
122625	P	5.17945	6.68	0.20
122626	P	5.17942	6.55	0.17
122627	P	5.17942	7.48	0.67
122628	P	5.17942	6.45	0.36
122629	P	5.17942	6.98	0.19
122630	P	5.17943	6.75	0.18
122631	P	5.17939	6.58	0.58
122632	P	5.17949	6.31	0.35
122633	P	5.17952	6.26	0.33
122640	P	5.17949	6.61	0.23
122641	P	5.17952	6.52	0.18
122642	P	5.17952	6.59	0.19
122643	P	5.17949	7.18	0.23
122645	P	5.17949	7.16	0.23
122646	P	5.17949	7.01	0.25
122647	P	5.17952	6.63	0.31
122648	P	5.17949	7.36	0.35
122649	P	5.17952	6.45	0.18
122650	P	5.17955	6.79	0.20
122652	P	5.17952	6.51	0.22
122653	P	5.17954	6.60	0.18
122654	P	5.17952	6.95	0.22
122657	P	5.17954	6.75	0.25
122658	P	5.17952	6.66	0.34
122661	P	5.17952	6.53	0.29
122665	P	5.17954	6.75	0.22
122667	P	5.17952	6.85	0.26
122668	P	5.17955	8.57	1.12
122669	P	5.17954	5.93	0.72
122672	P	5.17954	6.70	0.18
122673	P	5.17957	6.53	0.18
