123193 0.994732 0.000496448
123196 0.994359 0.000470393
123197 0.99512 0.000438922
123198 0.994511 0.000456179
123200 0.994217 0.000900521
123201 0.99506 0.000425684
123202 0.993826 0.000710729
123610 0.995036 0.000348411
123611 0.995159 0.000342322
123612 0.99528 0.000346205
123615 0.995323 0.000424172
123616 0.995467 0.000324702
123617 0.9957 0.000323416
123618 0.995404 0.00033007
123619 0.9948 0.000354526
123620 0.994933 0.000347946
123621 0.994795 0.000372738
123623 0.995244 0.000342409
123624 0.995329 0.000338981
123631 0.996002 0.000716666
123632 0.995148 0.00037233
123633 0.995503 0.000386175
123635 0.995124 0.000347426
123636 0.996099 0.00033264
123637 0.995522 0.000413085
123638 0.9944 0.000987198
123639 0.99458 0.000361956
123640 0.995158 0.000350433
123641 0.995323 0.000351703
123643 0.994942 0.0003356
123644 0.995095 0.000353104
123645 0.995362 0.000353841
123646 0.99517 0.000334076
123647 0.99552 0.000328644
123648 0.995448 0.000412896
123650 0.996041 0.000312356
123651 0.995193 0.000341648
123652 0.995026 0.000336804
123653 0.995205 0.000318916
123654 0.994519 0.000337679
123656 0.995506 0.000328769
123658 0.995416 0.00032583
123659 0.995553 0.000306924
123821 0.994781 0.000515421
123822 0.99553 0.000344114
123823 0.995254 0.000334795
123826 0.995252 0.000690952
123829 0.995442 0.000311607
123830 0.994727 0.000339483
123831 0.99512 0.000321682
123833 0.995113 0.000338007
123836 0.995209 0.000322965
123837 0.995492 0.000328028
123839 0.994403 0.000355836
123840 0.995566 0.000317625
123841 0.995416 0.000310463
123842 0.995793 0.000582162
123843 0.995073 0.000526939
123844 0.995101 0.000325802
123845 0.995286 0.000317083
123847 0.994916 0.00037183
123849 0.995076 0.000694654
123850 0.995438 0.000471975
123851 0.994989 0.00030881
123852 0.995476 0.000289556
123853 0.995186 0.000306193
123858 0.995017 0.000411358
123859 0.994621 0.000477903
123860 0.994791 0.000522139
123862 0.995697 0.000395268
123863 0.995005 0.000472911
123864 0.994928 0.000310191
123865 0.99531 0.000295341
123866 0.99525 0.000295013
123867 0.995396 0.000288782
123868 0.995329 0.000303997
123869 0.995352 0.000284319
123871 0.99531 0.000294733
123872 0.995261 0.000291521
123873 0.995717 0.000302962
123963 0.995445 0.00067748
123964 0.995301 0.000394792
123965 0.99557 0.000359724
123966 0.995179 0.000399401
123969 0.995274 0.000404278
123970 0.995493 0.000533647
123971 0.995102 0.000496097
