121916 0.253452
121917 0.255133
121918 0.257353
121920 0.25464
121924 0.255236
121925 0.254708
121927 0.255405
121928 0.253357
121929 0.255321
121930 0.255294
121932 0.256082
121933 0.254953
121936 0.255321
121939 0.254415
121940 0.25652
121943 0.251045
121944 0.254234
121946 0.255509
121948 0.254969
121949 0.254568
121950 0.253727
121951 0.253094
121952 0.254386
121953 0.253954
121962 0.254307
121963 0.254143
121965 0.253555
121966 0.252592
121968 0.255135
121969 0.257441
121970 0.253341
121972 0.253882
121973 0.253764
121974 0.253093
122079 0.255525
122092 0.258234
122093 0.257623
122094 0.253685
122097 0.2574
122098 0.25477
122099 0.256155
122101 0.25436
122102 0.255299
122105 0.256816
122108 0.255632
122109 0.255816
122111 0.25552
122112 0.256167
122114 0.258883
122116 0.257675
122117 0.255864
122118 0.254372
122123 0.255013
122124 0.256148
122125 0.255711
122126 0.255805
122127 0.254452
122129 0.254503
122132 0.25549
122133 0.256541
122134 0.254336
122136 0.253427
122137 0.255118
122138 0.255868
122139 0.256167
122141 0.254678
122142 0.256189
122143 0.254484
122146 0.255109
122147 0.253265
122263 0.26114
122274 0.253586
122275 0.254381
122276 0.25468
122277 0.254581
122278 0.25309
122279 0.256411
122280 0.254051
122281 0.252065
122283 0.253277
122285 0.254759
122286 0.252194
122287 0.254077
122288 0.254951
122289 0.254778
122291 0.253802
122292 0.251048
122293 0.254922
122296 0.253653
122297 0.253202
122298 0.254205
122300 0.254974
122301 0.25528
122305 0.253935
122306 0.253043
122307 0.251856
122309 0.252253
122310 0.253051
122312 0.254295
122313 0.25318
122314 0.254681
122315 0.254978
122317 0.255022
122319 0.252762
122321 0.253498
122322 0.256353
122323 0.252473
122437 0.253565
122439 0.255369
122440 0.251205
122443 0.25193
122445 0.255365
122447 0.25183
122448 0.253678
122450 0.254119
122452 0.252861
122453 0.254534
122454 0.253478
122455 0.25314
122461 0.252418
122462 0.259893
122464 0.253592
122465 0.251595
122466 0.251216
122467 0.253027
122468 0.254704
122469 0.252284
122471 0.25326
122472 0.254177
122473 0.253017
122480 0.255185
122576 0.247348
122577 0.251115
122579 0.24932
122608 0.25203
122610 0.251959
122613 0.252842
122614 0.25196
122615 0.251435
122616 0.250727
122618 0.253292
122619 0.25059
122620 0.249701
122623 0.255366
122625 0.250036
122626 0.250968
122628 0.255709
122629 0.251225
122630 0.254569
122631 0.25335
122632 0.251655
122634 0.252415
122640 0.253545
122641 0.253773
122642 0.252277
122643 0.250003
122646 0.25416
122647 0.253879
122648 0.253632
122649 0.252924
122650 0.251748
122652 0.250278
122653 0.251234
122654 0.252808
122657 0.253287
122658 0.252956
122661 0.2532
122665 0.253155
122667 0.254213
122672 0.253664
122673 0.252687
122812 0.252978
122813 0.25273
122815 0.25496
122816 0.254144
122819 0.251417
122820 0.253709
122821 0.254349
122823 0.253311
122824 0.252191
122825 0.25289
122826 0.254077
122827 0.254552
122829 0.254052
122830 0.252242
122831 0.253755
122832 0.253895
122833 0.253098
122835 0.252282
122838 0.251818
122841 0.252122
122842 0.253925
122843 0.252731
122844 0.253743
122845 0.252702
122846 0.252345
122847 0.252788
122853 0.255113
122855 0.25353
122856 0.253439
122858 0.253617
122859 0.253384
122860 0.25469
123020 0.25496
123021 0.254398
123022 0.254482
123023 0.25428
123024 0.253841
123025 0.254976
123026 0.252396
123027 0.254681
123028 0.254801
123029 0.253607
123034 0.254848
123035 0.256198
123036 0.253444
123038 0.252179
123039 0.255388
123040 0.254815
123041 0.255292
123042 0.254824
123043 0.253946
123044 0.253308
123048 0.255997
123049 0.255144
123050 0.255679
123051 0.254256
123052 0.253724
123054 0.256214
123055 0.252343
123056 0.250277
123058 0.254621
123059 0.25414
123060 0.254862
123062 0.253422
123063 0.25563
123065 0.254825
123193 0.223985
123196 0.224569
123197 0.223081
123198 0.222802
123200 0.222442
123201 0.222869
123202 0.22157
123610 0.221101
123611 0.221993
123612 0.221447
123615 0.221259
123616 0.221523
123617 0.220352
123618 0.222386
123619 0.222141
123620 0.220972
123621 0.221873
123623 0.22044
123624 0.220802
123631 0.222943
123632 0.22168
123633 0.22187
123635 0.221135
123636 0.220493
123637 0.221931
123638 0.220297
123639 0.221186
123640 0.221775
123641 0.221103
123643 0.221586
123644 0.222479
123645 0.222389
123646 0.222392
123647 0.22089
123648 0.22071
123650 0.221706
123651 0.221215
123652 0.221216
123653 0.22248
123654 0.221991
123656 0.22198
123658 0.222308
123659 0.221816
123821 0.221804
123822 0.221606
123823 0.221995
123826 0.220844
123829 0.221545
123830 0.221879
123831 0.221404
123833 0.222867
123836 0.222376
123837 0.221441
123839 0.221113
123840 0.22138
123841 0.221426
123842 0.222863
123843 0.223947
123844 0.222198
123845 0.222388
123847 0.222292
123849 0.221287
123850 0.221772
123851 0.221803
123852 0.222427
123853 0.222534
123858 0.222294
123859 0.2212
123860 0.222607
123862 0.221011
123863 0.222244
123864 0.221606
123865 0.222046
123866 0.222673
123867 0.221198
123868 0.221812
123869 0.220469
123871 0.221881
123872 0.222139
123873 0.221373
123963 0.225228
123964 0.223344
123965 0.224345
123966 0.222675
123969 0.222761
123970 0.223026
123971 0.222252
123972 0.222402
123973 0.222026
123974 0.221778
123976 0.222316
123977 0.221739
123979 0.2215
123980 0.22324
123981 0.221785
123982 0.221992
123984 0.221902
123985 0.221691
123986 0.221726
123987 0.221943
123991 0.221901
123992 0.222057
123993 0.221601
123994 0.221643
123995 0.222445
123996 0.222566
123997 0.221921
123998 0.221709
124001 0.221211
124007 0.223152
124008 0.222045
124010 0.221553
124011 0.221909
124013 0.221817
124014 0.222068
124016 0.221568
124017 0.221452
124019 0.222631
124092 0.22191
124142 0.222262
124144 0.221239
124146 0.222014
124149 0.223242
124150 0.221829
124152 0.222101
124153 0.223101
124154 0.22214
124155 0.218827
124156 0.221208
124159 0.219728
124162 0.221781
124165 0.220545
124166 0.221866
124167 0.221999
124170 0.221184
124171 0.222533
124172 0.221523
124173 0.221868
124174 0.222204
124175 0.221433
124176 0.221193
124177 0.22188
124178 0.224209
124179 0.221979
124181 0.222074
124185 0.221953
124186 0.221644
124188 0.221529
124190 0.221592
124192 0.222121
124193 0.221269
124194 0.221504
124328 0.221979
124329 0.220865
124333 0.221765
124334 0.221537
124335 0.221569
124336 0.221155
124337 0.221506
124338 0.221253
124339 0.221479
124341 0.220878
124343 0.220519
124344 0.220831
124346 0.222653
124347 0.221069
124348 0.221374
124349 0.220686
124350 0.221224
124351 0.222571
124352 0.220986
124353 0.221387
124354 0.222004
124359 0.221794
124360 0.221915
124361 0.221445
124374 0.222182
124375 0.220744
124376 0.221799
124377 0.222257
124479 0.219608
124480 0.220694
124481 0.220996
124484 0.221678
124486 0.222136
124490 0.220605
124491 0.220317
124492 0.220481
124493 0.220476
124495 0.22208
124496 0.221372
124497 0.221634
124498 0.222603
124499 0.221727
124500 0.22134
124502 0.22112
124505 0.221465
124506 0.222983
124507 0.220653
124508 0.221313
124509 0.221727
124510 0.220769
124513 0.221922
124515 0.221661
124516 0.222402
124517 0.222204
124518 0.222179
124519 0.221227
124522 0.223424
124523 0.223223
124524 0.22186
124525 0.221203
124526 0.220736
124527 0.222206
124671 0.220726
124672 0.222059
124673 0.220975
124674 0.222224
124675 0.221866
124676 0.221588
124677 0.220888
124679 0.221145
124680 0.221055
124681 0.221549
124684 0.221937
124685 0.222332
124687 0.221486
124688 0.222089
124690 0.221887
124691 0.22191
124699 0.221017
124701 0.221604
124702 0.22123
124704 0.221883
124705 0.221635
124706 0.221876
124707 0.221746
124708 0.222054
124709 0.222673
124711 0.221137
124712 0.223138
124713 0.221709
124714 0.222115
124716 0.221859
124718 0.221902
124719 0.220867
124822 0.223579
124823 0.221474
124824 0.222138
124828 0.220328
124831 0.222755
124836 0.222477
124845 0.221731
124849 0.221368
124851 0.222521
124852 0.221797
124853 0.22137
124855 0.221914
124856 0.221527
124860 0.220977
124861 0.220896
124862 0.220755
124863 0.221879
124864 0.221713
124865 0.222245
124870 0.221713
124871 0.221856
124875 0.220808
124877 0.222066
125149 0.221545
125151 0.22238
125153 0.222253
125154 0.222301
125155 0.221617
125179 0.2224
125183 0.221834
125184 0.221867
125187 0.223158
125188 0.221634
125189 0.221677
125190 0.221704
125191 0.222289
125192 0.221871
125193 0.22294
125194 0.22223
125197 0.220085
125198 0.221893
125199 0.221874
125200 0.221934
125202 0.221622
125205 0.222369
125206 0.220912
125207 0.222906
125209 0.222326
125212 0.221591
125213 0.221143
125214 0.220139
125215 0.221584
125217 0.22163
125222 0.222595
125224 0.222567
125225 0.220517
125226 0.221169
125227 0.221891
125264 0.220717
125303 0.221308
125312 0.220731
125316 0.221746
125317 0.220607
125318 0.222087
125325 0.221266
125326 0.221012
125327 0.221109
125329 0.222773
125331 0.220402
125337 0.220623
125338 0.221151
125339 0.221355
125340 0.221221
125343 0.22085
125344 0.221374
125345 0.222405
125346 0.221122
125347 0.221169
125351 0.220413
125353 0.220111
125354 0.220182
125357 0.220716
125358 0.220662
125360 0.221186
125361 0.220809
125362 0.221456
125363 0.22112
125364 0.220282
125366 0.221863
125367 0.221633
125368 0.221255
125369 0.221146
125370 0.220379
126496 0.239093
126499 0.241331
126503 0.239003
126505 0.240627
126506 0.240088
126507 0.240633
126508 0.2386
126509 0.239821
126510 0.239914
126511 0.238144
126513 0.239884
126514 0.242115
126520 0.239145
126521 0.236438
126527 0.239749
126528 0.241114
126531 0.238238
126532 0.240568
126535 0.240174
126536 0.240742
126540 0.240994
126541 0.239336
126542 0.239936
126546 0.238674
126552 0.238726
126554 0.239701
126555 0.240873
126556 0.240797
126557 0.240764
126559 0.239544
126562 0.238887
126563 0.241314
126564 0.238126
126566 0.238695
126568 0.240945
126575 0.23981
126577 0.239136
126578 0.241389
126579 0.240283
126581 0.239715
126831 0.239785
126858 0.239183
126859 0.241549
126862 0.241839
126866 0.238658
126868 0.239849
126869 0.239517
126870 0.240151
126871 0.23997
126874 0.23962
126875 0.237546
126877 0.242644
126878 0.240361
126879 0.240614
126880 0.240882
126881 0.240588
126882 0.239074
126883 0.240016
126890 0.240479
126892 0.240063
126893 0.239707
126894 0.235691
126895 0.239622
126906 0.243338
126907 0.244223
126909 0.240149
126911 0.2395
126912 0.239842
126914 0.240048
126915 0.241091
127251 0.240757
127257 0.240693
127261 0.241341
127262 0.240036
127263 0.240979
127264 0.240389
127266 0.240095
127267 0.239302
127268 0.240853
127269 0.240958
127270 0.239542
127271 0.240624
127272 0.240582
127273 0.23941
127278 0.240129
127279 0.239829
127280 0.239648
127283 0.243365
127285 0.240348
127287 0.238771
127289 0.239062
127290 0.239039
127291 0.23832
127294 0.240986
127295 0.240368
127296 0.239716
127297 0.239585
127304 0.2405
127306 0.237892
127307 0.240888
127308 0.240128
127312 0.241369
127315 0.240918
127317 0.237538
127318 0.238827
127319 0.239958
127320 0.237898
127321 0.240146
127322 0.240745
127325 0.238247
127327 0.240139
127328 0.240241
127329 0.240432
127330 0.241931
127425 0.294172
129535 0.242351
129536 0.241033
129538 0.24346
129539 0.242308
129540 0.241723
129541 0.24628
129545 0.242471
129549 0.24389
129550 0.241233
129551 0.24303
129552 0.241783
