127204	H	5.04249	3.37	0.15
127206	H	5.04265	3.67	0.12
127210	H	5.04273	3.57	0.23
127213	H	5.04273	3.56	0.08
127214	H	5.04270	3.46	0.07
127215	H	5.04264	3.47	0.07
127217	H	5.04264	3.55	0.07
127218	H	5.04263	3.47	0.09
127219	H	5.04266	3.50	0.08
127220	H	5.04261	3.47	0.18
127251	S	5.01244	9.39	0.11
127257	S	5.01216	9.24	0.10
127261	S	5.01223	9.30	0.10
127262	S	5.01223	9.24	0.15
127263	S	5.01225	9.34	0.13
127264	S	5.01223	9.37	0.09
127266	S	5.01231	9.27	0.10
127267	S	5.01241	9.43	0.09
127268	S	5.01242	9.26	0.09
127269	S	5.01239	9.26	0.09
127270	S	5.01238	9.39	0.09
127271	S	5.01241	9.49	0.09
127272	S	5.01241	9.32	0.09
127273	S	5.01245	9.51	0.09
127276	S	5.01246	9.40	0.37
127278	S	5.01249	9.33	0.12
127279	S	5.01246	9.38	0.10
127280	S	5.01259	9.30	0.11
127282	S	5.01318	9.76	0.58
127283	S	5.01253	9.61	0.24
127285	S	5.01256	9.40	0.08
127287	S	5.01256	9.57	0.10
127288	S	5.01256	9.25	0.26
127289	S	5.01256	9.38	0.08
127290	S	5.01256	9.55	0.08
127291	S	5.01255	9.31	0.08
127294	S	5.01256	9.49	0.08
127295	S	5.01259	9.52	0.09
127296	S	5.01258	9.35	0.11
127297	S	5.01259	9.50	0.08
127302	S	5.01259	9.81	0.60
127304	S	5.01259	9.29	0.10
127306	S	5.01258	9.32	0.12
127307	S	5.01258	9.33	0.08
127308	S	5.01272	9.38	0.06
127310	S	5.01289	9.64	0.30
127312	S	5.01289	9.29	0.09
127315	S	5.01284	9.37	0.09
127317	S	5.01284	9.65	0.09
127318	S	5.01281	9.29	0.23
127319	S	5.01281	9.32	0.08
127320	S	5.01292	9.48	0.09
127321	S	5.01288	9.45	0.25
127322	S	5.01288	9.33	0.08
127325	S	5.01294	9.34	0.11
127327	S	5.01294	9.32	0.08
127328	S	5.01293	9.39	0.08
127329	S	5.01295	9.26	0.08
127330	S	5.01296	9.40	0.08
127417	C	4.99847	3.31	0.13
127418	C	4.99912	3.77	0.14
127420	C	4.99861	3.30	0.06
127421	C	4.99867	3.33	0.06
127422	C	4.99865	3.31	0.05
127423	C	4.99861	3.29	0.05
127424	C	4.99861	3.27	0.05
127425	C	4.99864	3.38	0.07
127441	C	4.99867	3.53	0.21
127442	C	4.99863	3.27	0.06
127443	C	4.99866	3.27	0.05
127444	C	4.99872	3.25	0.05
