126252	C	5.00163	3.17	0.16
126253	C	5.00164	3.01	0.24
126254	C	5.00156	3.21	0.21
126255	C	5.00156	3.41	0.27
126256	C	5.00156	2.91	0.23
126257	C	5.00162	3.00	0.17
126258	C	5.00162	3.15	0.20
126259	C	5.00162	3.37	0.27
126260	C	5.00163	3.52	0.18
126262	C	5.00157	3.09	0.34
126263	C	5.00109	3.56	0.40
126265	C	5.00158	3.11	0.14
126266	C	5.00160	3.19	0.13
126267	C	5.00163	3.21	0.12
126268	C	5.00160	3.31	0.14
126273	C	5.00262	3.04	0.24
126274	C	5.00352	2.95	0.22
126424	S	5.00861	0.00	0.00
126428	S	5.01559	0.00	0.00
126429	S	5.01062	6.69	0.24
126431	S	5.01065	6.84	0.23
126432	S	5.01061	7.11	0.23
126433	S	5.01063	7.33	0.24
126434	S	5.01063	6.87	0.23
126435	S	5.02665	3.52	0.14
126436	S	5.00858	4.37	0.15
126449	S	5.01534	5.97	0.24
126451	S	5.01535	5.89	0.32
126453	S	5.01538	6.59	0.47
126454	S	5.02062	3.98	0.23
126457	S	5.00653	0.00	0.00
126458	S	5.00656	3.16	0.47
126460	S	5.00655	3.45	0.16
126461	S	5.01756	4.06	0.16
126462	S	5.01067	7.12	0.40
126464	S	5.01071	7.05	0.29
126465	S	5.01063	7.47	0.28
126467	S	5.01065	6.86	0.29
126469	S	5.01264	9.07	0.29
126496	P	5.01258	9.83	0.65
126499	P	5.01261	12.20	1.69
126500	P	5.01261	8.87	0.82
126503	P	5.01271	9.59	0.73
126505	P	5.01255	8.92	0.25
126506	P	5.01256	9.09	0.37
126507	P	5.01265	8.92	0.39
126508	P	5.01266	8.78	0.25
126509	P	5.01274	9.45	0.29
126510	P	5.01275	9.09	0.28
126511	P	5.01272	9.74	0.57
126513	P	5.01275	8.22	0.40
126514	P	5.01280	9.21	0.28
126521	P	5.01285	10.42	0.62
126525	P	5.01280	8.23	1.05
126527	P	5.01283	9.37	0.33
126528	P	5.01280	9.23	0.70
126531	P	5.01283	9.58	0.89
126532	P	5.01285	9.04	0.25
126535	P	5.01289	8.61	0.78
126536	P	5.01291	8.65	0.25
126540	P	5.01286	9.13	0.26
126541	P	5.01286	9.01	0.26
126542	P	5.01286	10.64	0.72
126552	P	5.01286	9.56	0.27
126554	P	5.01288	8.87	0.23
126555	P	5.01288	9.11	0.24
126556	P	5.01283	9.24	0.24
126557	P	5.01283	9.42	0.27
126562	P	5.01289	9.30	0.26
126563	P	5.01290	9.17	0.25
126564	P	5.01291	8.85	0.36
126648	C	4.99854	4.11	0.63
126649	C	4.99860	3.41	0.27
126650	C	4.99855	3.04	0.34
126651	C	4.99860	3.30	0.21
126652	C	4.99863	3.33	0.12
126653	C	4.99856	3.30	0.12
126656	C	4.99864	3.44	0.12
126657	C	4.99862	3.33	0.12
126658	C	4.99863	3.14	0.13
126662	C	4.99862	3.23	0.15
126664	C	4.99861	3.37	0.11
126665	C	4.99853	3.31	0.12
126666	C	4.99864	3.26	0.12
126667	C	4.99859	3.21	0.11
126668	C	4.99856	3.28	0.12
126669	C	4.99860	3.50	0.12
126670	C	4.99867	3.27	0.12
126673	C	4.99862	3.08	0.15
