123938	C	4.71682	4641	18673	2080	3.68
123939	C	4.71684	6817	28648	3158	3.52
123941	C	4.71682	2790	11642	1304	3.55
123944	C	4.71683	2564	11100	1251	3.42
123951	C	4.71664	1968	8010	882	3.63
123952	C	4.71664	6069	25165	2818	3.57
123953	C	4.71667	5437	22987	2420	3.50
123955	C	4.71670	6140	25691	2867	3.54
123956	C	4.71667	6342	27005	2995	3.47
123958	C	4.71668	5980	25291	2755	3.50
123959	C	4.71664	6438	26351	2948	3.61
123960	C	4.71667	6577	26583	2970	3.68
123961	C	4.71666	6882	28609	3154	3.58
123962	C	4.71667	6122	25585	2849	3.54
123963	P	4.72955	9046	7513	865	17.81
123964	P	4.72958	27687	22145	2292	18.50
123965	P	4.72962	31367	24951	2724	18.60
123966	P	4.73004	27818	20886	2285	19.70
123969	P	4.73002	26546	20145	2188	19.49
123970	P	4.73005	14512	11002	1187	19.51
123971	P	4.73005	18246	14044	1512	19.22
123972	P	4.73005	36573	27956	3006	19.35
123973	P	4.73007	18649	14260	1543	19.35
123974	P	4.73006	15514	11715	1220	19.59
123976	P	4.73003	41341	30660	3355	19.95
123977	P	4.73006	39864	30132	3283	19.57
123979	P	4.73003	35376	26725	2912	19.58
123980	P	4.73006	35622	26774	2898	19.68
123981	P	4.73007	37804	28197	3055	19.83
123982	P	4.73006	38404	28962	3202	19.62
123984	P	4.73007	38133	28525	3184	19.78
123985	P	4.73003	40375	30336	3312	19.69
123986	P	4.73000	41015	30859	3410	19.66
123987	P	4.73003	41279	31295	3422	19.51
123991	P	4.72999	39989	30302	3284	19.52
123992	P	4.73003	47677	35542	3920	19.84
123993	P	4.73003	41344	31342	3424	19.51
123994	P	4.73003	4860	3737	382	19.24
123995	P	4.73003	10248	7785	875	19.47
123996	P	4.73003	6007	4329	481	20.53
123997	P	4.73003	10741	8051	913	19.74
123998	P	4.73006	9286	6795	826	20.22
123999	P	4.73003	3112	2411	261	19.09
124000	P	4.73003	13838	10328	1149	19.82
124001	P	4.73003	13060	9786	1038	19.74
124002	P	4.73006	3398	2724	278	18.45
124003	P	4.73003	2696	2067	210	19.30
124007	P	4.73003	36947	27972	3057	19.54
124008	P	4.73007	44500	32951	3587	19.98
124010	P	4.73007	45925	34626	3847	19.62
124011	P	4.73007	44981	34140	3647	19.49
124012	P	4.73005	41105	31445	3459	19.34
124013	P	4.73005	46632	35040	3872	19.69
124014	P	4.73005	46806	35517	3721	19.50
124016	P	4.73005	47367	35383	3883	19.80
124017	P	4.73005	47022	35262	3889	19.73
124018	P	4.73008	636	504	68	18.67
124019	P	4.73005	26145	19661	2146	19.67
