127588	S	5.01063	7673	12576	1383	8.04
127589	S	5.01054	12862	21533	2399	7.87
127592	S	5.01057	13478	22659	2562	7.84
127594	S	5.01441	6975	12119	1335	7.58
127598	S	5.02658	3279	12175	1301	3.55
127600	S	5.00871	4152	11791	1325	4.64
127601	S	5.01531	7046	15615	1710	5.95
127602	S	5.02059	3852	13879	1542	3.66
127606	S	5.01765	4712	14771	1638	4.20
127610	S	5.01057	10571	17867	1917	7.80
127611	S	5.0106 	12937	21500	2446	7.93
127612	S	5.01055	14366	24059	2736	7.87
127613	S	5.01447	15859	25093	2850	8.33
127615	S	5.01288	16840	23894	2666	9.29
127619	C	4.99924	4364	17738	2010	3.24
127620	C	4.99924	6563	26295	2972	3.29
127621	C	4.99862	6247	24815	2789	3.32
127622	C	4.99868	6943	27235	3059	3.36
127623	C	4.99864	8003	31427	3558	3.36
127625	C	4.99872	6222	24549	2749	3.34
127626	C	4.99870	6680	26910	2996	3.27
127627	C	4.99869	5377	21899	2543	3.24
127628	C	4.99870	750	3077	314	3.21
127630	C	4.99872	4137	16569	1887	3.29
127631	C	4.99873	6693	26552	2981	3.32
127632	C	4.99873	526	2063	238	3.36
127635	C	4.99875	2887	11291	1310	3.37
127637	C	4.99873	6892	27601	3115	3.29
127638	C	4.99872	5576	21923	2542	3.35
127641	C	4.99872	1614	6308	640	3.37
127642	C	4.99870	1990	7889	895	3.32
127643	C	4.99872	7233	28494	3217	3.34
127644	C	4.99872	6877	28006	3087	3.24
127645	C	4.99872	6774	27068	2989	3.30
127646	C	4.99869	6455	26273	2932	3.24
127647	C	4.99871	6340	25535	2892	3.27
127650	C	4.99874	5389	21309	2468	3.33
127651	C	4.99872	7135	28472	3158	3.30
127652	C	4.99874	6801	27013	3009	3.32
127654	C	4.99877	4756	19406	2196	3.23
127656	C	4.99880	335	1284	165	3.44
127657	C	4.99876	6926	27697	3005	3.29
127659	C	4.99877	5733	22944	2569	3.29
127661	C	4.99876	3574	14405	1580	3.27
127662	C	4.99879	8039	32153	3664	3.29
127663	C	4.99876	7895	32180	3634	3.23
127667	C	4.99881	2404	9649	1011	3.28
127668	C	4.99878	7671	30714	3432	3.29
127670	C	4.99878	5641	22765	2577	3.26
127672	C	4.99872	527	2224	237	3.12
127673	C	4.99872	7666	30262	3403	3.34
127677	C	4.99876	5925	23378	2644	3.34
127678	C	4.99875	7385	30131	3392	3.23
127680	C	4.99875	7818	31518	3544	3.27
127681	C	4.99874	7847	31333	3516	3.30
127682	C	4.99874	7760	30899	3558	3.31
127683	C	4.99877	7921	31439	3577	3.32
127684	C	4.99872	7922	31781	3557	3.28
127685	C	4.99875	7562	30812	3509	3.23
127688	C	4.99875	207	835	91	3.27
127690	C	4.99875	5785	23124	2684	3.30
127692	C	4.99877	4664	17904	2128	3.43
127693	C	4.99875	224	932	114	3.17
127694	C	4.99872	2831	11170	1240	3.34
127695	C	4.99874	4502	18100	2000	3.28
127698	C	4.99872	5731	22941	2429	3.29
127700	C	4.99872	7803	31662	3706	3.25
127701	C	4.99873	7826	31277	3565	3.30
127702	C	4.99875	7682	31355	3391	3.23
127703	C	4.99876	8483	33296	3846	3.36
127710	C	4.99873	6622	26887	2998	3.24
127712	C	4.99873	2466	9828	1129	3.31
127715	C	4.99870	346	1280	131	3.56
127719	C	4.99870	252	1011	110	3.28
127720	C	4.99872	733	2992	309	3.23
127721	C	4.99872	8114	32422	3617	3.30
127722	C	4.99874	7420	29357	3269	3.33
127723	C	4.99873	6451	25711	2926	3.31
