127588	S	5.01063	8.04	0.12
127589	S	5.01054	7.87	0.09
127592	S	5.01057	7.84	0.09
127594	S	5.01441	7.58	0.11
127598	S	5.02658	3.55	0.07
127600	S	5.00871	4.64	0.08
127606	S	5.01765	4.20	0.07
127610	S	5.01057	7.80	0.10
127611	S	5.01058	7.93	0.09
127612	S	5.01055	7.87	0.08
127613	S	5.01391	8.33	0.08
127615	S	5.01288	9.29	0.09
127619	C	4.99924	3.24	0.05
127620	C	4.99924	3.29	0.05
127621	C	4.99862	3.32	0.05
127622	C	4.99868	3.36	0.05
127623	C	4.99864	3.36	0.04
127625	C	4.99872	3.34	0.05
127626	C	4.99870	3.27	0.04
127627	C	4.99869	3.24	0.05
127628	C	4.99870	3.21	0.13
127630	C	4.99872	3.29	0.06
127631	C	4.99873	3.32	0.05
127632	C	4.99873	3.36	0.16
127635	C	4.99875	3.37	0.07
127637	C	4.99873	3.29	0.04
127638	C	4.99872	3.35	0.05
127641	C	4.99872	3.37	0.09
127642	C	4.99870	3.32	0.08
127643	C	4.99872	3.34	0.04
127644	C	4.99872	3.24	0.04
127645	C	4.99872	3.30	0.04
127646	C	4.99869	3.24	0.04
127647	C	4.99871	3.27	0.05
127650	C	4.99874	3.33	0.05
127651	C	4.99872	3.30	0.04
127652	C	4.99874	3.32	0.05
127654	C	4.99877	3.23	0.05
127656	C	4.99880	3.44	0.21
127657	C	4.99876	3.29	0.04
127659	C	4.99877	3.29	0.05
127661	C	4.99876	3.27	0.06
127662	C	4.99879	3.29	0.04
127663	C	4.99876	3.23	0.04
127667	C	4.99881	3.28	0.07
127668	C	4.99878	3.29	0.04
127670	C	4.99878	3.26	0.05
127672	C	4.99872	3.12	0.15
127673	C	4.99872	3.34	0.04
127677	C	4.99876	3.34	0.05
127678	C	4.99875	3.23	0.04
127680	C	4.99875	3.27	0.04
127681	C	4.99874	3.30	0.04
127682	C	4.99874	3.31	0.04
127683	C	4.99877	3.32	0.04
127684	C	4.99872	3.28	0.04
127685	C	4.99875	3.23	0.04
127688	C	4.99875	3.27	0.25
127690	C	4.99875	3.30	0.05
127692	C	4.99877	3.43	0.06
127693	C	4.99875	3.17	0.24
127694	C	4.99872	3.34	0.07
127695	C	4.99874	3.28	0.05
127698	C	4.99872	3.29	0.05
127700	C	4.99872	3.25	0.04
127701	C	4.99873	3.30	0.04
127702	C	4.99875	3.23	0.04
127703	C	4.99876	3.36	0.04
127710	C	4.99873	3.24	0.04
127712	C	4.99873	3.31	0.07
127715	C	4.99870	3.56	0.22
127719	C	4.99870	3.28	0.23
127720	C	4.99872	3.23	0.13
127721	C	4.99872	3.30	0.04
127722	C	4.99874	3.33	0.04
127723	C	4.99873	3.31	0.05
