125254	S	4.72933	15128	11632	1225	19.24
125255	S	4.73884	4950	15935	1859	4.60
125256	S	4.72688	6519	12403	1290	7.78
125257	S	4.73676	5555	16600	1845	4.95
125259	S	4.72778	12733	15803	1694	11.93
125260	S	4.73486	5223	12917	1412	5.97
125261	S	4.73277	10906	15009	1602	10.75
125262	S	4.72929	14818	11741	1221	18.68
125264	P	4.73023	18213	13380	1447	20.13
125285	S	4.72931	9746	7722	824	18.67
125286	S	4.73888	2869	9437	1013	4.50
125287	S	4.72695	6350	11834	1354	7.94
125288	S	4.73680	959	2811	316	5.05
125290	S	4.73682	3965	11813	1315	4.95
125291	S	4.72782	9489	11398	1276	12.32
125292	S	4.73486	975	2306	249	6.25
125293	S	4.73493	4045	9921	1062	6.02
125294	S	4.73283	9382	12795	1387	10.85
125295	S	4.72930	14794	11310	1324	19.36
125297	C	4.71698	3163	12925	1422	3.62
125303	P	4.73011	22425	17014	1841	19.50
125305	S	4.73884	4909	16228	1694	4.48
125307	S	4.72684	7949	15183	1706	7.75
125309	S	4.72773	11691	14453	1585	11.97
125310	S	4.73481	5099	12543	1497	6.00
125311	S	4.73275	10679	14184	1595	11.12
125312	P	4.73008	26196	19717	2226	19.65
125315	C	4.71688	6926	28930	3161	3.56
125316	P	4.73020	33721	25053	2770	19.91
125317	P	4.73026	32113	23624	2539	20.11
125318	P	4.73029	33840	25040	2673	19.99
125323	P	4.73029	2646	2086	211	18.76
125325	P	4.73032	33485	25121	2713	19.72
125326	P	4.73031	32001	23820	2575	19.87
125327	P	4.73032	28535	21489	2295	19.64
125329	P	4.73033	16933	12443	1385	20.13
125331	P	4.73037	25308	18545	2076	20.19
125335	P	4.73033	28898	21204	2325	20.16
125337	P	4.73035	31102	23089	2514	19.93
125338	P	4.73033	31415	22774	2506	20.41
125339	P	4.73037	27612	20257	2206	20.16
125340	P	4.73037	36536	26847	3004	20.13
125343	P	4.73037	30514	22328	2431	20.21
125344	P	4.73037	34153	25168	2746	20.07
125345	P	4.73036	34207	25187	2720	20.09
125346	P	4.73037	29490	21760	2334	20.05
125347	P	4.73034	19414	13916	1546	20.64
125348	P	4.73036	6792	4975	512	20.20
125351	P	4.73033	14755	10929	1164	19.97
125352	P	4.73034	34378	25467	2687	19.97
125353	P	4.73036	33051	24114	2691	20.28
125354	P	4.73035	31357	23060	2522	20.12
125357	P	4.73034	30080	21846	2452	20.37
125358	P	4.73034	35044	25455	2762	20.37
125360	P	4.73034	38396	27993	3080	20.29
125361	P	4.73034	34073	24966	2697	20.28
125362	P	4.73034	36782	27072	2890	20.10
125363	P	4.73034	39025	28295	3043	20.40
125364	P	4.73034	36807	26871	2935	20.26
125366	P	4.73031	37049	27267	3073	20.10
125367	P	4.73033	36886	27166	2999	20.09
125368	P	4.73036	37166	27175	2959	20.23
125369	P	4.73034	36558	26547	3011	20.37
125370	P	4.73033	43008	31338	3446	20.30
