122993	S	5.17692	5.35	0.19
122994	S	5.19045	3.63	0.41
122995	S	5.19048	3.32	0.13
122996	S	5.17445	3.59	0.15
122998	S	5.17448	3.63	0.15
122999	S	5.18235	4.88	0.17
123001	S	5.17243	3.30	0.13
123002	S	5.18543	3.70	0.15
123003	S	5.18832	3.27	0.13
123004	S	5.17678	5.09	0.18
123010	P	5.17902	7.39	0.54
123011	C	5.16498	3.09	0.10
123012	C	5.16505	3.16	0.11
123013	C	5.16502	0.00	0.00
123014	C	5.16505	0.00	0.00
123015	C	5.16502	3.24	0.26
123016	C	5.16504	3.08	0.11
123018	C	5.16502	3.24	0.11
123019	C	5.16505	3.05	0.09
123020	P	5.17893	6.41	0.20
123021	P	5.17902	6.41	0.19
123022	P	5.17902	6.60	0.18
123023	P	5.17902	6.54	0.17
123024	P	5.17902	6.46	0.17
123025	P	5.17905	6.52	0.18
123026	P	5.17902	6.70	0.19
123027	P	5.17902	6.72	0.19
123028	P	5.17902	6.57	0.19
123029	P	5.17905	6.81	0.19
123032	P	5.17926	6.77	0.19
123034	P	5.17905	6.89	0.27
123035	P	5.17908	6.60	0.33
123036	P	5.17908	6.67	0.18
123038	P	5.17908	6.32	0.22
123039	P	5.17908	6.86	0.19
123040	P	5.17904	6.87	0.19
123041	P	5.17904	6.72	0.19
123042	P	5.17906	6.79	0.19
123043	P	5.17903	6.48	0.18
123044	P	5.17904	6.64	0.23
123048	P	5.17904	6.55	0.18
123049	P	5.17907	6.77	0.18
123050	P	5.17904	6.45	0.18
123051	P	5.17907	6.38	0.18
123052	P	5.17907	6.69	0.20
123054	P	5.17910	6.68	0.19
123055	P	5.17910	6.42	0.21
123056	P	5.17910	6.59	0.33
123058	P	5.17910	6.50	0.17
123059	P	5.17912	6.49	0.17
123060	P	5.17913	6.80	0.17
123062	P	5.17910	6.65	0.17
123063	P	5.17908	6.62	0.17
123065	P	5.17916	6.73	0.18
