129519	C	4.99947	832	3178	319	3.45
129522	C	4.99956	380	1582	175	3.16
129524	C	4.99953	1894	7728	937	3.23
129525	C	4.99952	517	2097	218	3.25
129526	C	4.99950	1576	6285	684	3.30
129527	C	4.99953	2086	8374	889	3.26
129529	C	4.99951	2983	11669	1322	3.37
129530	C	4.99956	389	1685	186	3.04
129531	C	4.99953	2994	11583	1301	3.41
129535	P	5.01216	7087	10631	1159	8.78
129536	P	5.01220	14774	21167	2378	9.20
129538	P	5.01223	5746	8484	898	8.92
129539	P	5.01229	20625	30528	3318	8.90
129540	P	5.01225	14023	20316	2300	9.09
129541	P	5.01229	3398	4697	530	9.53
129542	P	5.01228	1846	2685	324	9.06
129543	P	5.01229	1250	1874	209	8.79
129544	P	5.01226	278	396	54	9.25
129545	P	5.01229	9908	14458	1653	9.03
129549	P	5.01227	14125	20276	2282	9.18
129550	P	5.01233	4292	6309	682	8.96
129551	P	5.01226	16829	24734	2716	8.96
129552	P	5.01238	15170	20857	2422	9.58
129553	P	5.01230	5199	7179	821	9.54
129555	P	5.01237	22153	29732	3342	9.82
129556	P	5.01234	20980	28434	3134	9.72
129557	P	5.01241	27310	36944	4014	9.74
129558	P	5.01236	9110	12467	1386	9.63
129560	P	5.01236	18604	24789	2747	9.89
129564	P	5.01225	26594	36322	4163	9.65
129565	P	5.01230	869	1184	141	9.67
129566	P	5.01274	26019	35558	4066	9.64
129567	P	5.01273	6941	9394	1047	9.74
129568	P	5.01273	13590	18756	2083	9.55
129570	P	5.01272	1788	2539	281	9.28
129572	P	5.01277	28168	38543	4219	9.63
129573	P	5.01269	7069	9471	1045	9.83
129574	P	5.01271	12832	17696	1987	9.55
129575	P	5.01268	25075	34559	3846	9.56
129576	P	5.01273	24595	34073	3880	9.51
129579	P	5.01276	19342	26622	2917	9.57
129580	P	5.01270	2533	3437	397	9.71
129582	P	5.01213	13825	19417	2166	9.38
129591	P	5.01287	15435	21408	2446	9.50
129592	P	5.01288	8982	11871	1341	9.97
129593	P	5.01282	8454	11429	1236	9.75
129596	P	5.01284	23427	31169	3537	9.90
129597	P	5.01276	22268	29610	3287	9.91
129598	P	5.01277	24005	31993	3578	9.89
129599	P	5.01265	22958	30211	3419	10.01
129600	P	5.01277	20886	28054	3161	9.81
129601	P	5.01271	19735	26065	2828	9.98
129603	P	5.01268	20536	27506	3029	9.84
129604	P	5.01272	19486	26262	2786	9.78
129605	P	5.01268	26468	35411	3875	9.85
129610	P	5.01271	1202	1610	176	9.84
129611	P	5.01271	10935	15477	1702	9.31
129617	P	5.01263	22263	30601	3519	9.59
129618	P	5.01269	27545	38153	4192	9.51
129619	P	5.01265	27333	37859	4250	9.51
129620	P	5.01269	15979	21924	2442	9.60
129622	P	5.01266	982	1470	159	8.82
129623	P	5.01260	3724	5335	548	9.20
129626	P	5.01263	13175	18042	2061	9.62
129629	P	5.01265	27149	37020	4233	9.66
129630	P	5.01266	20083	27816	2993	9.51
129631	P	5.01261	23413	32679	3664	9.44
129632	P	5.01267	25700	35313	3963	9.59
129633	P	5.01267	20421	28258	3201	9.52
129635	P	5.01261	26878	36801	4149	9.62
129637	P	5.01261	27597	38431	4228	9.46
129638	P	5.01268	25111	34671	3930	9.54
129641	P	5.01265	27667	37828	4255	9.64
129643	P	5.01264	24728	33805	3694	9.64
129644	P	5.01267	16660	23203	2564	9.46
129645	P	5.01270	8626	11760	1386	9.66
129646	P	5.01270	27809	37352	4164	9.81
129647	P	5.01270	1377	1849	209	9.80
129648	P	5.01267	21728	29842	3276	9.59
129649	P	5.01270	26716	37157	4144	9.47
129651	P	5.01273	27463	37842	4272	9.56
129652	P	5.01276	9931	13648	1559	9.59
129653	P	5.01267	27182	37845	4215	9.46
129654	P	5.01276	1342	1799	178	9.83
129655	P	5.01273	25620	35438	3955	9.53
129656	P	5.01273	26998	37519	4182	9.48
129659	P	5.01275	4487	6178	671	9.57
129660	P	5.01272	17717	24342	2719	9.59
129672	P	4.99978	3475	13878	1574	3.30
129673	P	4.99970	1440	5559	632	3.41
129674	P	4.99970	1135	4210	499	3.55
129675	P	4.99970	1564	5857	681	3.52
129676	P	4.99969	1453	5618	637	3.41
129677	P	4.99975	578	2384	260	3.19
129678	P	4.99974	1452	5683	648	3.37
129680	P	4.99969	2759	10963	1185	3.32
129681	P	4.99969	1776	7153	786	3.27
129685	P	4.99967	3524	13641	1545	3.40
129687	P	4.99967	3752	15459	1789	3.20
129689	P	4.99973	3641	14521	1673	3.30
129691	P	4.99968	1997	7807	852	3.37
129692	P	4.99968	2894	11071	1268	3.44
129693	P	4.99968	2138	8507	972	3.31
129707	P	4.99965	1632	6003	641	3.58
129708	P	4.99965	1967	7320	887	3.54
129709	P	4.99962	2250	8756	997	3.39
129710	P	4.99971	1901	7506	827	3.34
129711	P	4.99962	1668	6485	686	3.39
129712	P	4.99965	6078	23864	2693	3.36
129713	P	4.99962	5878	23099	2616	3.35
129714	P	4.99962	5877	23142	2629	3.35
129715	P	4.99958	6379	24970	2754	3.37
129716	P	4.99960	7411	29336	3289	3.33
129719	P	4.99959	3978	15458	1745	3.39
129723	P	4.99959	2393	9714	1090	3.24
129724	P	4.99967	1729	7012	780	3.25
129725	P	4.99965	205	661	88	4.09
129728	P	4.99971	5931	22929	2612	3.41
129730	P	4.99960	5522	21222	2381	3.43
