10380.9 4.13671 0.0653601
10348.6 4.29117 0.065786
10364.7 5.80865 0.0811956
10344.8 3.93464 0.0632185
10370.7 4.35123 0.0693667
10376.9 4.26628 0.0687716
10354.9 6.72125 0.0959783
10380.9 4.13349 0.0687713
10349 4.50244 0.0739532
10364.8 5.80442 0.0785661
10344.9 4.04793 0.0643029
10371.1 4.45552 0.067898
10376.9 4.24174 0.0822117
10354.8 6.92979 0.111518
10380.9 4.2437 0.081702
10348.6 4.31244 0.0704205
10364.7 5.75989 0.0860386
10371 4.42301 0.0734209
10376.9 4.12548 0.0711248
10354.8 6.73802 0.0913039
10399.4 3.96482 0.0704711
10399.3 3.69184 0.0721279
10399.4 4.0359 0.0565701
10399.4 4.04776 0.0570956
10399.3 4.04022 0.0557233
10399.4 4.11832 0.0562638
10399.5 4.00845 0.0639234
10399.5 4.0543 0.0672581
10358.7 7.8731 0.188345
10358.7 7.73823 0.0977717
10358.8 7.78581 0.169503
10330.3 3.9673 0.0559898
10330.3 3.93332 0.0556808
10330.3 3.93074 0.055868
10330.4 3.86903 0.0599031
10330.4 3.96705 0.087552
10330.3 3.89337 0.0822477
10330.4 3.93083 0.0628985
10330.4 3.78842 0.108478
10330.4 3.87069 0.054086
10330.4 3.89033 0.0530107
10330.5 3.94938 0.0539218
10330.6 3.91432 0.0533368
10330.6 4.00036 0.0972703
10358.7 7.76598 0.084618
10358.8 7.6266 0.0801362
10358.8 7.89406 0.143795
10358.8 7.73545 0.073367
10358.8 7.73231 0.0734552
10358.8 7.84357 0.0747844
10358.8 7.71262 0.0746437
10358.8 7.81282 0.0739038
10358.8 7.80032 0.0736753
10358.9 7.63922 0.110697
10358.9 7.79823 0.087479
10358.8 7.74534 0.0760984
10358.8 7.72157 0.154263
10358.8 7.81924 0.0752529
10358.8 7.49567 0.144133
10359 7.83936 0.139475
10359 7.89406 0.123265
10359 7.6621 0.097547
10359 7.70395 0.0760519
10359 7.78588 0.0733059
10359 7.66622 0.0785371
10359 7.80955 0.108093
10359 7.77117 0.119193
10359 7.71265 0.102492
10359 7.7895 0.0737271
10359.1 7.71723 0.07605
10359.1 7.80547 0.0730413
10359 7.67566 0.0775346
10359.1 7.77593 0.100266
10359 7.71777 0.117549
10359 7.79592 0.130716
10359.1 7.69536 0.0866311
10359 7.68462 0.102838
10359.1 7.66828 0.0743145
10359.1 7.75675 0.0741258
