5.19045 0.215301 0.00171085
5.17431 0.183592 0.00142916
5.18236 0.202218 0.00159534
5.17240 0.192766 0.00152672
5.18535 0.223083 0.00182049
5.18846 0.223656 0.00182538
5.17743 0.199544 0.0016957
5.19046 0.223905 0.00186331
5.17449 0.19862 0.00169264
5.18240 0.212204 0.00162573
5.17246 0.208699 0.00165112
5.18554 0.22441 0.00175894
5.18845 0.195315 0.00191916
5.17739 0.211675 0.00204305
5.19046 0.222245 0.00216126
5.17432 0.192779 0.00160663
5.18237 0.206008 0.00173435
5.18548 0.215076 0.00183348
5.18843 0.216351 0.00186818
5.17742 0.192096 0.00154966
5.19968 0.211208 0.00185778
5.19965 0.252453 0.00237648
5.19968 0.226057 0.00157742
5.19968 0.22692 0.00158579
5.19967 0.225015 0.00153888
5.19968 0.239159 0.00163789
5.19974 0.236946 0.00187518
5.19975 0.243814 0.00200855
5.17934 0.211515 0.00315084
5.17936 0.206519 0.00161773
5.17939 0.255169 0.00345913
5.16514 0.219398 0.00153187
5.16517 0.219011 0.00152073
5.16517 0.231827 0.00161951
5.16519 0.224175 0.00169445
5.16519 0.210004 0.0022963
5.16516 0.249676 0.00257636
5.16518 0.232545 0.00182855
5.16519 0.223416 0.00308747
5.16518 0.216928 0.00148359
5.16519 0.218321 0.00145299
5.16524 0.22786 0.00152764
5.16531 0.232861 0.00155558
5.16528 0.25996 0.00311747
5.17937 0.17985 0.00121939
5.17940 0.179136 0.00116419
5.17939 0.180288 0.0020484
5.17942 0.190451 0.00112255
5.17942 0.191248 0.00112966
5.17942 0.189946 0.00113137
5.17942 0.186972 0.00112218
5.17942 0.187755 0.00110727
5.17942 0.185516 0.00109095
5.17945 0.196976 0.00176983
5.17945 0.178034 0.00124237
5.17942 0.188385 0.00115006
5.17942 0.181764 0.00224699
5.17942 0.185744 0.00111258
5.17939 0.203358 0.00239494
5.17949 0.203732 0.00225818
5.17952 0.194378 0.00189493
5.17949 0.190703 0.00150366
5.17952 0.197685 0.00120818
5.17952 0.190895 0.00111654
5.17949 0.18581 0.00117922
5.17949 0.176309 0.00151893
5.17952 0.193153 0.00184161
5.17949 0.173546 0.00142812
5.17952 0.188252 0.00110613
5.17955 0.196727 0.00120022
5.17954 0.185853 0.00108213
5.17952 0.185019 0.00115915
5.17954 0.172316 0.00138093
5.17952 0.21051 0.00199119
5.17952 0.176804 0.00183748
5.17954 0.185542 0.00129375
5.17952 0.0740946 0.000614945
5.17954 0.183695 0.00110183
5.17957 0.18212 0.00108301
