129519	C	4.99947	3.41	0.22
129522	C	4.99956	0.00	0.00
129523	C	4.99959	0.00	0.00
129524	C	4.99953	3.24	0.15
129526	C	4.99950	3.22	0.16
129529	C	4.99951	3.41	0.11
129530	C	4.99956	2.95	0.33
129531	C	4.99953	3.64	0.13
129535	P	5.01216	8.11	0.27
129536	P	5.01220	8.67	0.24
129538	P	5.01223	8.76	0.38
129539	P	5.01229	8.77	0.21
129540	P	5.01225	8.75	0.27
129541	P	5.01229	10.19	0.68
129542	P	5.01228	9.94	0.93
129543	P	5.01229	8.29	0.75
129544	P	5.01226	8.90	1.15
129545	P	5.01229	8.81	0.34
129549	P	5.01227	8.86	0.29
129550	P	5.01233	8.66	0.42
129551	P	5.01226	8.88	0.26
129553	P	5.01230	9.88	0.49
129555	P	5.01237	9.32	0.35
129556	P	5.01234	10.01	0.37
129557	P	5.01241	9.19	0.28
129558	P	5.01236	8.91	0.52
129559	P	5.01179	8.83	0.50
129561	P	5.01232	0.00	0.00
129563	P	5.01223	11.07	1.50
129564	P	5.01225	9.06	0.24
129565	P	5.01230	10.89	1.47
129566	P	5.01274	9.30	0.25
129568	P	5.01273	9.68	0.37
129570	P	5.01272	11.45	1.11
129572	P	5.01277	9.12	0.23
129574	P	5.01271	9.52	0.35
129575	P	5.01268	8.74	0.23
129576	P	5.01273	8.92	0.25
129579	P	5.01276	9.39	0.29
129580	P	5.01270	9.51	0.88
129582	P	5.01213	9.42	0.34
129590	P	5.01267	10.05	1.34
129591	P	5.01287	8.90	0.26
129592	P	5.01288	9.26	0.60
129593	P	5.01282	9.74	0.52
129596	P	5.01284	9.39	0.33
129597	P	5.01276	9.14	0.33
129598	P	5.01277	10.15	0.37
129599	P	5.01265	9.50	0.35
129600	P	5.01277	9.17	0.33
129601	P	5.01271	9.21	0.36
129603	P	5.01268	9.35	0.33
129604	P	5.01272	9.04	0.31
129605	P	5.01268	9.66	0.32
129610	P	5.01271	9.98	0.94
129611	P	5.01271	9.29	0.35
129616	P	5.01268	7.40	0.92
129617	P	5.01263	9.42	0.26
129618	P	5.01269	9.10	0.24
129619	P	5.01265	8.60	0.22
129620	P	5.01269	9.60	0.35
129621	P	5.01266	8.78	1.13
129623	P	5.01260	8.61	0.55
129626	P	5.01263	8.97	0.34
129629	P	5.01265	9.22	0.23
129630	P	5.01266	9.67	0.28
129631	P	5.01261	9.23	0.23
129632	P	5.01267	9.17	0.23
129633	P	5.01267	9.50	0.28
129635	P	5.01261	9.06	0.24
129637	P	5.01261	9.34	0.23
129638	P	5.01268	9.11	0.24
129641	P	5.01265	9.34	0.25
129643	P	5.01264	9.13	0.24
129644	P	5.01267	9.04	0.31
129645	P	5.01270	9.90	0.39
129646	P	5.01270	9.22	0.23
129648	P	5.01267	9.24	0.26
129649	P	5.01270	9.31	0.24
129651	P	5.01273	9.11	0.22
129652	P	5.01276	9.15	0.40
129653	P	5.01267	9.26	0.23
129654	P	5.01276	9.37	0.87
129655	P	5.01273	9.46	0.25
129656	P	5.01273	8.60	0.22
129659	P	5.01275	9.90	0.66
129660	P	5.01272	9.65	0.28
129666	P	5.01234	0.00	0.00
129667	P	4.99948	0.00	0.00
129672	P	4.99978	3.32	0.14
129673	P	4.99970	3.66	0.29
129674	P	4.99970	4.02	0.32
129675	P	4.99970	3.50	0.28
129676	P	4.99969	3.14	0.25
129677	P	4.99975	2.79	0.31
129678	P	4.99974	3.12	0.24
129680	P	4.99969	3.03	0.19
129681	P	4.99969	3.18	0.25
129683	P	4.99973	0.00	0.00
129685	P	4.99967	3.48	0.20
129687	P	4.99967	3.14	0.17
129689	P	4.99973	3.38	0.17
129691	P	4.99968	3.04	0.24
129692	P	4.99968	3.13	0.20
129693	P	4.99968	3.28	0.26
129707	P	4.99965	4.62	0.38
129708	P	4.99965	3.57	0.28
129709	P	4.99962	3.19	0.25
129710	P	4.99971	3.41	0.27
129711	P	4.99962	3.27	0.26
129712	P	4.99965	3.40	0.13
129713	P	4.99962	3.41	0.14
129714	P	4.99962	3.37	0.13
129715	P	4.99958	3.30	0.13
129718	P	4.99956	0.00	0.00
129719	P	4.99959	3.45	0.17
129722	P	4.99962	0.00	0.00
129724	P	4.99967	3.59	0.23
129727	P	4.99960	0.00	0.00
129728	P	4.99971	3.48	0.15
129730	P	4.99960	3.15	0.14
