125119	S	4.72930	12296	9240	1078	19.69
125120	S	4.73884	3950	13271	1396	4.39
125121	S	4.72674	5938	10377	1146	8.48
125122	S	4.73676	3973	11874	1273	4.95
125124	S	4.72779	768	1027	108	11.06
125125	S	4.72779	6723	8411	919	11.82
125126	S	4.72780	10817	13350	1490	11.99
125127	S	4.73485	5737	14375	1585	5.90
125149	P	4.73033	27567	20296	2264	20.09
125151	P	4.73028	26219	19537	2138	19.85
125153	P	4.73031	27894	20923	2386	19.72
125154	P	4.73030	28398	20937	2147	20.06
125155	P	4.73030	39713	29337	3187	20.03
125158	C	4.71693	3393	13950	1562	3.60
125159	C	4.71697	5962	24684	2688	3.57
125161	C	4.71695	345	1507	185	3.39
125162	C	4.71695	648	2757	315	3.48
125163	C	4.71695	1184	5090	599	3.44
125166	C	4.71695	4610	19655	2172	3.47
125167	C	4.71698	570	2443	280	3.45
125168	C	4.71695	6007	24751	2749	3.59
125169	C	4.71698	6118	25711	2849	3.52
125170	C	4.71698	6061	24751	2715	3.62
125171	C	4.71692	1178	4527	529	3.82
125175	C	4.71698	5914	24788	2808	3.53
125176	C	4.71695	6063	24827	2719	3.63
125177	C	4.71695	5870	24189	2647	3.61
125178	C	4.71701	5895	24398	2716	3.57
125179	P	4.73023	44456	33178	3713	19.82
125183	P	4.73007	4165	3056	347	20.16
125184	P	4.73007	18115	13290	1420	20.16
125187	P	4.73010	32178	23863	2597	19.95
125188	P	4.73013	34813	25650	2743	20.08
125189	P	4.73013	33048	24374	2656	20.06
125190	P	4.73016	33723	25116	2672	19.86
125191	P	4.73016	33503	24772	2669	20.01
125192	P	4.73015	34763	25579	2778	20.10
125193	P	4.73016	29803	22074	2375	19.97
125194	P	4.73016	34029	25262	2799	19.93
125197	P	4.73016	12193	8911	987	20.24
125198	P	4.73013	31764	23798	2562	19.74
125199	P	4.73017	31924	23569	2609	20.04
125200	P	4.73017	31437	23575	2567	19.73
125202	P	4.73036	37517	27701	3022	20.04
125205	P	4.73016	37114	27575	2915	19.91
125206	P	4.73034	40330	29806	3263	20.02
125207	P	4.73032	39831	29419	3333	20.03
125208	P	4.73035	2495	1822	205	20.26
125209	P	4.73034	16249	11935	1321	20.14
125212	P	4.73037	39634	29327	3299	19.99
125213	P	4.73035	41676	30530	3343	20.19
125214	P	4.73038	40452	29719	3273	20.14
125215	P	4.73035	40466	29821	3195	20.07
125217	P	4.73035	39510	29163	3143	20.04
125219	P	4.73038	898	649	65	20.47
125220	P	4.73035	1173	900	126	19.28
125222	P	4.73035	32286	24133	2622	19.79
125223	P	4.73038	41138	30345	3274	20.06
125224	P	4.73037	42025	31038	3250	20.03
125225	P	4.73034	25396	18821	2086	19.96
125226	P	4.73037	10295	7474	817	20.38
125227	P	4.73034	42554	31153	3523	20.21
