9.45358162501818	7.39	0.17
9.45360162501818	7.48	0.22
9.47584162501818	4.79	0.09
9.44968162501818	3.91	0.09
9.46360162501818	15.61	0.19
9.44438162501818	3.51	0.07
9.46768162501818	7.65	0.15
9.47188162501818	5.13	0.10
9.45356162501818	7.45	0.12
9.45758162501818	14.75	0.28
9.45716044501818	15.23	0.17
9.47608044501818	4.68	0.07
9.45206044501818	5.32	0.09
9.47220044501818	5.08	0.07
9.47222044501818	5.29	0.08
9.45388044501818	7.62	0.09
9.46800044501818	7.62	0.09
9.46392044501818	15.10	0.19
9.45714044501818	15.30	0.16
9.45210044501818	5.46	0.09
9.46392044501818	15.39	0.29
9.46012044501818	19.83	0.17
9.46022044501818	20.14	0.16
9.46020044501818	19.85	0.16
9.46020044501818	19.70	0.16
9.46026044501818	19.90	0.20
9.46028044501818	19.91	0.15
9.46026044501818	19.99	0.16
9.46026044501818	20.03	0.16
9.46028044501818	19.83	0.16
9.46026044501818	20.18	0.16
9.46030044501818	19.77	0.16
9.46030044501818	20.12	0.16
9.46028044501818	19.64	0.16
9.46030044501818	19.27	0.35
9.46030044501818	20.09	0.17
9.46028044501818	19.70	0.18
9.46028044501818	20.16	0.16
9.46028044501818	20.07	0.17
9.46022044501818	19.82	0.20
9.46022044501818	20.13	0.42
9.46028044501818	20.06	0.16
9.46022044501818	20.06	0.16
9.46028044501818	19.75	0.16
9.46052044501818	19.67	0.15
9.46054044501818	20.13	0.16
9.46052044501818	19.83	0.16
9.46052044501818	19.84	0.15
9.46052044501818	19.86	0.16
9.46052044501818	19.74	0.19
9.46056044501818	19.59	0.15
9.46058044501818	19.86	0.16
9.46062044501818	19.68	0.15
9.46064044501818	19.91	0.15
9.46058044501818	19.91	0.15
9.46064044501818	20.87	0.90
9.46058044501818	20.18	0.16
9.46060044501818	20.07	0.15
9.46064044501818	19.96	0.15
9.43194757501818	3.46	0.08
9.43218757501818	3.50	0.06
9.43086757501818	3.53	0.05
9.43250757501818	3.51	0.05
9.43176757501818	3.75	0.06
9.43240757501818	3.59	0.06
9.43246757501818	3.59	0.06
9.45638757501818	13.27	0.14
9.47554757501818	4.65	0.07
9.45132757501818	4.62	0.07
9.47142757501818	5.58	0.09
9.45340757501818	6.76	0.10
9.46760757501818	8.15	0.11
9.46346757501818	15.71	0.20
9.45638757501818	13.32	0.16
9.45928757501818	19.42	0.16
9.43312757501818	3.58	0.10
9.43318757501818	3.52	0.04
9.43206757501818	3.62	0.07
9.43322757501818	3.62	0.24
9.43328757501818	3.51	0.05
9.43322757501818	3.59	0.05
9.43322757501818	3.44	0.22
9.43326757501818	3.55	0.26
9.43328757501818	3.68	0.06
9.43330757501818	3.50	0.05
9.43330757501818	3.57	0.05
9.43338757501818	3.69	0.05
9.43326757501818	3.60	0.05
9.43332757501818	3.54	0.05
9.43332757501818	3.53	0.05
9.43336757501818	3.52	0.05
9.43336757501818	3.65	0.05
9.43330757501818	3.64	0.05
9.43338757501818	3.52	0.05
9.45934757501818	19.59	0.22
9.45944757501818	19.32	0.16
9.45942757501818	19.23	0.15
9.45948757501818	19.31	0.31
9.45950757501818	19.58	0.14
9.45946757501818	19.61	0.15
9.45948757501818	19.71	0.14
9.45954757501818	19.71	0.15
9.45946757501818	19.30	0.14
9.45952757501818	19.35	0.15
9.45952757501818	19.37	0.15
9.45952757501818	19.51	0.15
9.45948757501818	19.38	0.14
9.45946757501818	19.22	0.27
9.45952757501818	19.50	0.23
9.45952757501818	19.62	0.15
9.45956757501818	19.33	0.14
9.45948757501818	19.46	0.16
9.45976757501818	18.39	0.68
9.45976757501818	19.76	0.31
9.45974757501818	19.16	0.21
9.45982757501818	19.43	0.13
9.45978757501818	19.56	0.13
9.45978757501818	19.82	0.14
9.45980757501818	19.74	0.18
9.45984757501818	19.62	0.20
9.45978757501818	19.28	0.22
9.45982757501818	19.96	0.19
9.45984757501818	19.87	0.21
9.45978757501818	19.33	0.13
9.45984757501818	19.77	0.14
9.45980757501818	19.39	0.13
9.45982757501818	19.53	0.13
9.45988757501818	19.85	0.14
9.45988757501818	19.50	0.13
9.45990757501818	19.56	0.13
9.45988757501818	19.54	0.13
9.45988757501818	19.34	0.14
9.45664178501818	13.97	0.16
9.47556178501818	4.73	0.08
9.45166178501818	4.90	0.09
9.47142178501818	5.51	0.09
9.45340178501818	6.96	0.11
9.46754178501818	8.08	0.12
9.46352178501818	15.83	0.25
9.45632178501818	13.12	0.15
9.46028178501818	19.58	0.27
9.45632178501818	13.10	0.10
9.47554178501818	4.93	0.10
9.47172178501818	5.29	0.11
9.45332178501818	6.99	0.14
9.46752178501818	8.30	0.15
9.46340178501818	16.31	0.24
9.45656178501818	13.81	0.17
9.46018178501818	19.83	0.23
9.43308178501818	3.58	0.05
9.43314178501818	3.60	0.05
9.43314178501818	3.61	0.05
9.43320178501818	3.61	0.10
9.43308178501818	3.91	0.25
9.43314178501818	3.74	0.14
9.43314178501818	3.57	0.07
9.43314178501818	3.45	0.16
9.43314178501818	3.62	0.05
9.43308178501818	3.65	0.05
9.43314178501818	3.56	0.05
9.43314178501818	3.57	0.05
9.43314178501818	3.58	0.05
9.43314178501818	3.57	0.05
9.43314178501818	3.68	0.07
9.43314178501818	3.53	0.07
9.43320178501818	3.59	0.05
9.43320178501818	3.63	0.05
9.43320178501818	3.62	0.05
9.43320178501818	3.55	0.05
9.43320178501818	3.48	0.05
9.46014178501818	19.25	0.36
9.46018178501818	20.01	0.17
9.46030178501818	20.21	0.21
9.46026178501818	19.58	0.23
9.46030178501818	20.19	0.17
9.46030178501818	19.93	0.16
9.46038178501818	19.60	0.16
9.46036178501818	19.76	0.16
9.46036178501818	19.56	0.29
9.46042178501818	19.87	0.16
9.46036178501818	19.45	0.51
9.46044178501818	20.10	0.21
9.46042178501818	19.73	0.16
9.46048178501818	19.99	0.52
9.46038178501818	19.80	0.16
9.46050178501818	19.86	0.16
9.46048178501818	19.93	0.16
9.46048178501818	19.95	0.20
9.46050178501818	19.68	0.16
9.46048178501818	19.74	0.15
9.46042178501818	19.93	0.14
9.46050178501818	19.62	0.14
9.46054178501818	19.82	0.14
9.46054178501818	20.02	0.15
9.46054178501818	19.80	0.15
9.46060178501818	20.01	0.34
9.46052178501818	19.77	0.15
9.46054178501818	19.88	0.16
9.46058178501818	19.43	0.23
9.46060178501818	19.87	0.15
9.46058178501818	19.74	0.17
9.46058178501818	19.55	0.14
9.46058178501818	19.88	0.15
9.46058178501818	19.91	0.15
9.46058178501818	19.66	0.14
9.47720328501818	4.60	0.07
9.45326328501818	6.78	0.10
9.47192328501818	5.21	0.24
9.47340328501818	4.83	0.11
9.45506328501818	10.21	0.12
9.46922328501818	6.41	0.09
9.46516328501818	12.57	0.15
9.45808328501818	16.95	0.20
9.46182328501818	18.91	0.16
9.43330328501818	3.76	0.09
9.43330328501818	3.56	0.06
9.43232328501818	3.52	0.06
9.43340328501818	3.59	0.06
9.43334328501818	3.63	0.29
9.43340328501818	3.52	0.05
9.43340328501818	3.45	0.11
9.43228328501818	3.63	0.05
9.43338328501818	3.57	0.05
9.43338328501818	3.47	0.05
9.43340328501818	3.67	0.05
9.43344328501818	3.57	0.07
9.43344328501818	3.56	0.05
9.43348328501818	3.61	0.06
9.43350328501818	3.50	0.06
9.43350328501818	3.68	0.13
9.43350328501818	3.59	0.06
9.43344328501818	3.65	0.05
9.46186328501818	18.98	0.16
9.46006328501818	19.93	0.16
9.46016328501818	19.86	0.16
9.46016328501818	20.00	0.15
9.46020328501818	19.64	0.28
9.46018328501818	20.22	0.22
9.46018328501818	20.05	0.15
9.46022328501818	19.62	0.15
9.46022328501818	19.79	0.15
9.46022328501818	20.04	0.16
9.46026328501818	20.43	0.39
9.46020328501818	19.58	0.23
9.46018328501818	19.97	0.16
9.46020328501818	20.52	0.25
9.46060328501818	19.98	0.15
9.46022328501818	20.03	0.15
9.46022328501818	19.81	0.15
9.46022328501818	19.76	0.15
9.46028328501818	19.74	0.14
9.46020328501818	19.92	0.14
9.46026328501818	20.10	0.14
9.46026328501818	19.94	0.15
9.46026328501818	18.99	0.14
9.46030328501818	21.45	0.87
9.46024328501818	19.91	0.16
9.46030328501818	19.80	0.14
9.46030328501818	20.06	0.14
9.46028328501818	20.09	0.16
9.46024328501818	19.98	0.14
9.46030328501818	19.80	0.15
9.46028328501818	19.90	0.20
9.46028328501818	19.72	0.15
9.46020328501818	19.84	0.21
9.46020328501818	20.06	0.15
9.45998328501818	19.90	0.15
9.46014328501818	20.06	0.14
9.46008328501818	19.89	0.14
9.45822309501818	17.63	0.27
9.45826309501818	17.88	0.27
9.47736309501818	4.62	0.08
9.47350309501818	4.84	0.09
9.45524309501818	10.42	0.16
9.46940309501818	6.33	0.11
9.46526309501818	12.16	0.17
9.45810309501818	17.63	0.21
9.45346309501818	6.83	0.10
9.43356309501818	3.51	0.06
9.43354309501818	3.65	0.10
9.43360309501818	3.51	0.12
9.43360309501818	3.67	0.06
9.43360309501818	3.82	0.13
9.43382309501818	3.56	0.05
9.43376309501818	3.66	0.05
9.43370309501818	3.58	0.05
9.43364309501818	3.62	0.05
9.43370309501818	3.62	0.06
9.43376309501818	3.64	0.07
9.43364309501818	3.55	0.05
9.43368309501818	3.55	0.05
9.43376309501818	3.52	0.05
9.43368309501818	3.44	0.06
9.46018309501818	20.08	0.35
9.46018309501818	20.23	0.16
9.46024309501818	20.16	0.15
9.46028309501818	19.91	0.17
9.46028309501818	19.94	0.16
9.46028309501818	20.70	0.56
9.46030309501818	20.13	0.24
9.46028309501818	19.95	0.18
9.46044309501818	20.07	0.16
9.46040309501818	19.89	0.16
9.46040309501818	20.06	0.16
9.46038309501818	19.87	0.16
9.46038309501818	19.97	0.17
9.46038309501818	19.85	0.16
9.46030309501818	19.81	0.16
9.46032309501818	20.19	0.16
9.46040309501818	19.95	0.16
9.46032309501818	19.58	0.18
9.46034309501818	20.03	0.29
9.46034309501818	20.01	0.14
9.46034309501818	19.90	0.14
9.46064309501818	20.00	0.14
9.46062309501818	20.04	0.26
9.46064309501818	19.75	0.16
9.46070309501818	19.80	0.14
9.46060309501818	20.11	0.14
9.46060309501818	19.90	0.14
9.46062309501818	19.66	0.17
9.46060309501818	20.04	0.25
9.46030309501818	20.06	0.42
9.46036309501818	20.08	0.25
9.46040309501818	19.97	0.22
9.46044309501818	20.02	0.24
9.46044309501818	20.08	0.24
9.46040309501818	20.07	0.20
9.45816641501818	17.36	0.20
9.47718641501818	4.53	0.07
9.45330641501818	6.69	0.10
9.45336641501818	6.93	0.14
9.45504641501818	10.21	0.11
9.46914641501818	6.50	0.09
9.45794641501818	17.22	0.19
9.45998641501818	20.04	0.38
9.46000641501818	20.03	0.21
9.43330641501818	3.61	0.06
9.43346641501818	3.64	0.05
9.43340641501818	3.58	0.05
9.43344641501818	3.57	0.05
9.43346641501818	3.49	0.05
9.43348641501818	3.56	0.05
9.43342641501818	3.60	0.05
9.43350641501818	4.00	0.24
9.43352641501818	3.55	0.07
9.43352641501818	3.60	0.05
9.43352641501818	3.63	0.06
9.43334641501818	3.57	0.05
9.43342641501818	3.45	0.05
9.43344641501818	3.82	0.09
9.43348641501818	3.52	0.05
9.43352641501818	3.86	0.31
9.43358641501818	3.55	0.07
9.43344641501818	3.55	0.05
9.46002641501818	19.90	0.16
9.46010641501818	19.70	0.15
9.46004641501818	19.84	0.15
9.46010641501818	19.95	0.15
9.46008641501818	20.03	0.15
9.46006641501818	20.28	0.15
9.46008641501818	20.00	0.19
9.46008641501818	20.11	0.56
9.46008641501818	19.78	0.30
9.46014641501818	20.05	0.15
9.46002641501818	19.73	0.16
9.46008641501818	19.85	0.15
9.46010641501818	20.09	0.15
9.46004641501818	19.87	0.16
9.46004641501818	19.68	0.24
9.46006641501818	19.83	0.15
9.46006641501818	19.78	0.15
9.46006641501818	19.74	0.15
9.46014641501818	20.07	0.51
9.46010641501818	19.84	0.16
9.46008641501818	19.88	0.14
9.46012641501818	20.00	0.14
9.46018641501818	19.96	0.14
9.46020641501818	19.81	0.14
9.46020641501818	19.65	0.14
9.46018641501818	19.81	0.14
9.46026641501818	19.93	0.14
9.46028641501818	19.89	0.14
9.46022641501818	19.61	0.14
9.46026641501818	20.00	0.14
9.46024641501818	19.93	0.14
9.46024641501818	19.96	0.14
9.46030641501818	19.87	0.14
9.46030641501818	20.13	0.14
9.45885397501818	19.69	0.27
9.47793397501818	4.39	0.08
9.45373397501818	8.48	0.14
9.47377397501818	4.95	0.09
9.45583397501818	11.06	0.53
9.45583397501818	11.82	0.19
9.45585397501818	11.99	0.16
9.46995397501818	5.90	0.09
9.46091397501818	20.09	0.19
9.46081397501818	19.85	0.19
9.46087397501818	19.72	0.18
9.46085397501818	20.06	0.18
9.46085397501818	20.03	0.15
9.43411397501818	3.60	0.07
9.43419397501818	3.57	0.05
9.43415397501818	3.39	0.20
9.43415397501818	3.48	0.15
9.43415397501818	3.44	0.11
9.43415397501818	3.47	0.06
9.43421397501818	3.45	0.16
9.43415397501818	3.59	0.05
9.43421397501818	3.52	0.05
9.43421397501818	3.62	0.05
9.43409397501818	3.82	0.13
9.43421397501818	3.53	0.05
9.43415397501818	3.63	0.05
9.43415397501818	3.61	0.05
9.43427397501818	3.57	0.05
9.46071397501818	19.82	0.14
9.46039397501818	20.16	0.48
9.46039397501818	20.16	0.23
9.46045397501818	19.95	0.17
9.46051397501818	20.08	0.17
9.46051397501818	20.06	0.17
9.46057397501818	19.86	0.17
9.46057397501818	20.01	0.17
9.46055397501818	20.10	0.17
9.46057397501818	19.97	0.18
9.46057397501818	19.93	0.17
9.46057397501818	20.24	0.28
9.46051397501818	19.74	0.17
9.46059397501818	20.04	0.17
9.46059397501818	19.73	0.17
9.46097397501818	20.04	0.16
9.46057397501818	19.91	0.16
9.46093397501818	20.02	0.15
9.46089397501818	20.03	0.15
9.46095397501818	20.26	0.62
9.46093397501818	20.14	0.24
9.46099397501818	19.99	0.15
9.46095397501818	20.19	0.15
9.46101397501818	20.14	0.15
9.46095397501818	20.07	0.15
9.46095397501818	20.04	0.15
9.46101397501818	20.47	1.05
9.46095397501818	19.28	0.85
9.46095397501818	19.79	0.17
9.46101397501818	20.06	0.15
9.46099397501818	20.03	0.15
9.46093397501818	19.96	0.19
9.46099397501818	20.38	0.31
9.46093397501818	20.21	0.15
9.45892556501818	19.24	0.24
9.47794556501818	4.60	0.07
9.45402556501818	7.78	0.12
9.47378556501818	4.95	0.08
9.45582556501818	11.93	0.14
9.46998556501818	5.97	0.10
9.46580556501818	10.75	0.14
9.45884556501818	18.68	0.23
9.46072556501818	20.13	0.23
9.45888556501818	18.67	0.28
