129842	4.99969
129845	4.99977
129847	4.99978
129848	4.99983
129849	4.99981
129850	4.99969
129851	4.99969
129852	4.99974
129853	4.99972
129855	4.99977
129857	4.99976
129859	4.99968
129860	4.99969
129861	4.99977
129863	4.99977
129864	4.99978
