129842	3.11	0.35
129845	3.27	0.04
129847	3.34	0.04
129848	3.29	0.05
129849	3.33	0.04
129850	3.36	0.08
129851	3.29	0.06
129852	3.31	0.11
129853	3.33	0.05
129855	3.34	0.04
129857	3.41	0.04
129859	3.75	0.66
129860	3.31	0.04
129861	3.30	0.04
129863	3.31	0.04
129864	3.30	0.04
