126832	4.99876
126834	4.99878
126835	4.99878
126836	4.99881
126837	4.99883
126838	4.99886
126839	4.99885
126842	4.99889
126845	4.99886
126846	4.99889
126847	4.99883
126851	4.99883
126853	4.99880
126854	4.99883
126855	4.99884
126856	4.99884
