124436	S	4.72908	9100	7636	910	17.63
124437	S	4.72910	9887	8180	947	17.88
124440	S	4.73865	4360	13968	1547	4.62
124444	S	4.73672	3753	11470	1268	4.84
124445	S	4.72759	7466	10596	1248	10.42
124448	S	4.73467	5001	11687	1320	6.33
124449	S	4.73260	9438	11482	1304	12.16
124450	S	4.72902	15867	13323	1497	17.63
124452	S	4.72670	6341	13737	1481	6.83
124454	C	4.71675	4653	19598	2171	3.51
124456	C	4.71674	1739	7041	768	3.65
124458	C	4.71677	981	4132	442	3.51
124459	C	4.71677	5345	21518	2420	3.67
124462	C	4.71677	1167	4514	483	3.82
124464	C	4.71688	6192	25763	2889	3.56
124465	C	4.71685	6088	24579	2692	3.66
124466	C	4.71682	5891	24369	2744	3.58
124467	C	4.71679	5844	23888	2599	3.62
124469	C	4.71682	4769	19515	2254	3.62
124472	C	4.71685	3642	14811	1608	3.64
124473	C	4.71679	5273	21945	2450	3.55
124474	C	4.71681	5794	24128	2782	3.55
124475	C	4.71685	5814	24573	2676	3.52
124477	C	4.71681	3680	15895	1777	3.44
124479	P	4.73006	7737	5701	616	20.08
124480	P	4.73006	40088	29310	3168	20.23
124481	P	4.73009	40364	29625	3296	20.16
124484	P	4.73011	31967	23747	2621	19.91
124486	P	4.73011	35516	26343	2886	19.94
124487	P	4.73011	3253	2325	235	20.70
124490	P	4.73012	16243	11937	1380	20.13
124491	P	4.73011	28363	21028	2210	19.95
124492	P	4.73019	38688	28518	3104	20.07
124493	P	4.73017	34369	25557	2756	19.89
124495	P	4.73017	38535	28416	3109	20.06
124496	P	4.73016	38044	28329	3247	19.87
124497	P	4.73016	31415	23270	2602	19.97
124498	P	4.73016	36145	26943	2930	19.85
124499	P	4.73012	35934	26835	2978	19.81
124500	P	4.73013	37415	27406	3085	20.19
124502	P	4.73017	36246	26873	2941	19.95
124505	P	4.73013	27032	20420	2179	19.58
124506	P	4.73014	10869	8027	876	20.03
124507	P	4.73014	47469	35089	3837	20.01
124508	P	4.73014	45127	33547	3704	19.90
124509	P	4.73029	48258	35703	3939	20.00
124510	P	4.73028	13816	10199	1095	20.04
124513	P	4.73029	36736	27511	3039	19.75
124515	P	4.73032	48279	36071	3959	19.80
124516	P	4.73027	48765	35879	4010	20.11
124517	P	4.73027	47177	35071	3854	19.90
124518	P	4.73028	32490	24446	2713	19.66
124519	P	4.73027	15698	11586	1297	20.04
124522	P	4.73012	5490	4048	453	20.06
124523	P	4.73015	15761	11613	1274	20.08
124524	P	4.73017	20087	14876	1616	19.97
124525	P	4.73019	16655	12308	1327	20.02
124526	P	4.73019	15833	11666	1305	20.08
124527	P	4.73017	24069	17743	1941	20.07
