125119	S	4.72930	19.69	0.27
125120	S	4.73884	4.39	0.08
125121	S	4.72674	8.48	0.14
125122	S	4.73676	4.95	0.09
125124	S	4.72779	11.06	0.53
125125	S	4.72779	11.82	0.19
125126	S	4.72780	11.99	0.16
125127	S	4.73485	5.90	0.09
125149	P	4.73033	20.09	0.19
125151	P	4.73028	19.85	0.19
125153	P	4.73031	19.72	0.18
125154	P	4.73030	20.06	0.18
125155	P	4.73030	20.03	0.15
125158	C	4.71693	3.60	0.07
125159	C	4.71697	3.57	0.05
125161	C	4.71695	3.39	0.20
125162	C	4.71695	3.48	0.15
125163	C	4.71695	3.44	0.11
125166	C	4.71695	3.47	0.06
125167	C	4.71698	3.45	0.16
125168	C	4.71695	3.59	0.05
125169	C	4.71698	3.52	0.05
125170	C	4.71698	3.62	0.05
125171	C	4.71692	3.82	0.13
125175	C	4.71698	3.53	0.05
125176	C	4.71695	3.63	0.05
125177	C	4.71695	3.61	0.05
125178	C	4.71701	3.57	0.05
125179	P	4.73023	19.82	0.14
125183	P	4.73007	20.16	0.48
125184	P	4.73007	20.16	0.23
125187	P	4.73010	19.95	0.17
125188	P	4.73013	20.08	0.17
125189	P	4.73013	20.06	0.17
125190	P	4.73016	19.86	0.17
125191	P	4.73016	20.01	0.17
125192	P	4.73015	20.10	0.17
125193	P	4.73016	19.97	0.18
125194	P	4.73016	19.93	0.17
125197	P	4.73016	20.24	0.28
125198	P	4.73013	19.74	0.17
125199	P	4.73017	20.04	0.17
125200	P	4.73017	19.73	0.17
125202	P	4.73036	20.04	0.16
125205	P	4.73016	19.91	0.16
125206	P	4.73034	20.02	0.15
125207	P	4.73032	20.03	0.15
125208	P	4.73035	20.26	0.62
125209	P	4.73034	20.14	0.24
125212	P	4.73037	19.99	0.15
125213	P	4.73035	20.19	0.15
125214	P	4.73038	20.14	0.15
125215	P	4.73035	20.07	0.15
125217	P	4.73035	20.04	0.15
125219	P	4.73038	20.47	1.05
125220	P	4.73035	19.28	0.85
125222	P	4.73035	19.79	0.17
125223	P	4.73038	20.06	0.15
125224	P	4.73037	20.03	0.15
125225	P	4.73034	19.96	0.19
125226	P	4.73037	20.38	0.31
125227	P	4.73034	20.21	0.15
