123164	S	4.72684	2919	5853	701	7.39
123165	S	4.72685	1663	3295	407	7.48
123166	S	4.73797	4000	12324	1317	4.79
123167	S	4.72489	2671	10125	1131	3.91
123168	S	4.73185	13445	12729	1418	15.61
123169	S	4.72224	3224	13649	1495	3.51
123170	S	4.73389	3766	7267	788	7.65
123175	S	4.73599	3516	10117	1158	5.13
123176	S	4.72683	5849	11630	1316	7.45
123178	S	4.72884	6191	5178	600	14.75
123193	P	4.73013	19579	14192	1553	17.02
123196	P	4.73014	23380	16746	1849	17.22
123197	P	4.73019	23197	17297	1867	19.84
123198	P	4.73017	24225	17541	1891	17.04
123200	P	4.73020	6505	4931	529	19.51
123201	P	4.73017	25023	18752	2106	19.74
123202	P	4.73012	11245	8177	964	20.34
123369	C	4.71674	5514	22150	2526	3.07
123370	C	4.71671	6520	25393	2923	3.17
123378	C	4.71670	4087	17032	1962	2.96
123379	C	4.71670	481	1903	195	3.12
123380	C	4.71666	5108	21694	2396	3.50
123382	C	4.71669	4523	18372	2049	3.66
