127204	H	5.04249	3.30	0.37
127206	H	5.04265	3.13	0.35
127210	H	5.04273	0.00	0.00
127213	H	5.04273	3.59	0.17
127214	H	5.04270	3.36	0.14
127215	H	5.04264	3.36	0.13
127217	H	5.04264	3.48	0.15
127218	H	5.04263	3.36	0.19
127220	H	5.04261	4.27	0.49
127251	S	5.01244	9.06	0.29
127256	S	5.01160	0.00	0.00
127257	S	5.01216	8.93	0.25
127261	S	5.01223	8.77	0.24
127262	S	5.01223	8.24	0.37
127263	S	5.01225	9.34	0.37
127264	S	5.01223	9.14	0.27
127266	S	5.01231	8.38	0.25
127267	S	5.01241	9.57	0.27
127268	S	5.01242	9.36	0.26
127269	S	5.01239	8.66	0.24
127270	S	5.01238	9.08	0.26
127271	S	5.01241	9.15	0.25
127272	S	5.01241	8.80	0.25
127273	S	5.01245	9.16	0.27
127276	S	5.01246	13.44	1.91
127278	S	5.01249	8.70	0.31
127279	S	5.01246	8.79	0.29
127280	S	5.01259	8.67	0.31
127282	S	5.01318	9.41	1.23
127283	S	5.01253	9.06	0.68
127285	S	5.01256	8.96	0.23
127287	S	5.01256	9.68	0.30
127288	S	5.01256	9.08	0.68
127289	S	5.01256	9.36	0.25
127290	S	5.01256	9.32	0.25
127291	S	5.01255	8.88	0.24
127294	S	5.01256	9.32	0.24
127295	S	5.01259	9.38	0.25
127296	S	5.01258	8.60	0.33
127297	S	5.01259	9.16	0.24
127302	S	5.01259	9.98	1.32
127304	S	5.01259	9.36	0.29
127306	S	5.01258	8.70	0.34
127307	S	5.01258	9.07	0.24
127308	S	5.01272	9.04	0.16
127309	S	5.01281	9.02	0.15
127310	S	5.01289	7.21	1.32
127311	S	5.01289	9.39	1.32
127312	S	5.01289	8.97	0.27
127314	S	5.01287	8.80	0.22
127315	S	5.01284	9.26	0.25
127316	S	5.01284	0.00	0.00
127317	S	5.01284	9.37	0.26
127318	S	5.01281	9.00	0.67
127319	S	5.01281	9.05	0.24
127320	S	5.01292	9.16	0.27
127321	S	5.01288	9.23	0.70
127322	S	5.01288	9.67	0.25
127325	S	5.01294	8.72	0.32
127327	S	5.01294	9.15	0.23
127328	S	5.01293	9.31	0.24
127329	S	5.01295	9.13	0.24
127330	S	5.01296	9.41	0.24
127417	C	4.99847	3.32	0.19
127418	C	4.99912	3.48	0.20
127420	C	4.99861	3.19	0.08
127421	C	4.99867	3.28	0.09
127422	C	4.99865	3.25	0.09
127423	C	4.99861	3.12	0.08
127424	C	4.99861	3.13	0.08
127442	C	4.99863	3.28	0.10
127443	C	4.99866	3.29	0.09
