122245	S	5.17740	5973	12742	1485	5.78
122246	S	5.18234	6815	16529	1906	5.09
122247	S	5.19042	5845	22166	2399	3.25
122249	S	5.17233	3337	12959	1529	3.18
122251	S	5.18835	3256	11764	1325	3.41
122252	S	5.17435	4383	15434	1718	3.50
122253	S	5.18535	5066	17264	1940	3.62
122256	S	5.17725	4903	10481	1196	5.77
122263	P	5.17950	1985	3514	364	6.97
122264	C	5.16467	2602	10023	1125	3.20
122268	C	5.16466	5453	21317	2368	3.16
122269	C	5.16468	5090	19997	2222	3.14
122272	C	5.16470	2826	10776	1226	3.24
122273	C	5.16468	5894	22880	2563	3.18
122274	P	5.17936	13623	24316	2852	6.91
122275	P	5.17934	6825	12376	1365	6.80
122276	P	5.17935	4990	8737	975	7.05
122277	P	5.17934	15387	27162	3113	6.99
122278	P	5.17939	3832	6727	749	7.03
122279	P	5.17933	7977	14434	1606	6.82
122280	P	5.17930	15263	27163	3033	6.93
122281	P	5.17934	2926	5092	596	7.09
122283	P	5.17934	10878	19422	2145	6.91
122285	P	5.17937	14413	25741	2939	6.91
122286	P	5.17936	13265	23610	2667	6.93
122287	P	5.17937	11308	20282	2336	6.88
122288	P	5.17937	14434	25450	2873	7.00
122289	P	5.17935	10367	18545	2127	6.90
122291	P	5.17938	6669	11662	1376	7.05
122292	P	5.17938	3483	6296	696	6.82
122293	P	5.17938	11880	21279	2429	6.89
122296	P	5.17935	14399	25674	2870	6.92
122297	P	5.17936	15655	27970	3185	6.90
122298	P	5.17935	15617	27603	3033	6.98
122300	P	5.17934	9847	17500	1931	6.94
122301	P	5.17933	15783	28099	3161	6.93
122305	P	5.17935	2525	4520	503	6.89
122306	P	5.17933	16329	28707	3242	7.02
122307	P	5.17936	14909	26632	3040	6.91
122309	P	5.17938	13700	23793	2771	7.10
122310	P	5.17941	13570	24620	2800	6.80
122312	P	5.17940	12115	21583	2425	6.92
122313	P	5.17941	11440	20913	2391	6.75
122314	P	5.17940	14457	26223	2999	6.80
122315	P	5.17944	15070	27413	3017	6.78
122316	P	5.17942	271	381	42	8.77
122317	P	5.17942	3382	5979	670	6.98
122319	P	5.17944	12919	22877	2527	6.97
122321	P	5.17944	15189	27278	3000	6.87
122322	P	5.17947	16813	30377	3405	6.83
122323	P	5.17950	11390	20038	2302	7.02
