126676	P	5.01276	9.49	0.12
126677	P	5.01273	8.75	0.20
126679	P	5.01281	9.41	0.13
126680	P	5.01275	9.29	0.09
126682	P	5.01293	9.34	0.11
126683	P	5.01294	9.30	0.09
126684	P	5.01291	9.38	0.09
126685	P	5.01279	9.61	0.10
126688	P	5.01269	9.53	0.10
126689	P	5.01258	9.41	0.09
126690	P	5.01261	9.54	0.09
126691	P	5.01264	9.57	0.12
126692	P	5.01272	9.46	0.09
126693	P	5.01260	9.37	0.09
126695	P	5.01260	9.47	0.10
126699	P	5.01268	9.37	0.10
126701	P	5.01263	9.32	0.09
126702	P	5.01260	9.50	0.09
126703	P	5.01252	9.46	0.08
126704	P	5.01258	9.50	0.08
126706	P	5.01254	9.43	0.10
126707	P	5.01255	9.32	0.08
126709	P	5.01261	9.37	0.08
126710	P	5.01261	9.52	0.21
126711	P	5.01261	9.48	0.09
126714	P	5.01260	9.51	0.09
126716	P	5.01260	9.51	0.09
126717	P	5.01255	9.32	0.09
126718	P	5.01257	9.55	0.16
126719	P	5.01259	9.47	0.10
126720	P	5.01257	9.57	0.08
126721	P	5.01253	9.51	0.17
126722	P	5.01256	9.39	0.10
126723	P	5.01256	9.51	0.08
126725	P	5.01262	9.43	0.09
126728	P	5.01251	9.43	0.08
126729	P	5.01262	9.41	0.09
126731	P	5.01255	9.33	0.08
126732	P	5.01264	9.34	0.08
126733	P	5.01259	9.37	0.08
126734	P	5.01252	9.50	0.08
126735	P	5.01257	9.59	0.08
126736	P	5.01258	9.54	0.09
126737	P	5.01261	9.44	0.08
126738	P	5.01254	9.45	0.09
126740	P	5.01257	9.53	0.10
126744	P	5.01253	9.28	0.09
126745	P	5.01265	9.30	0.13
126746	P	5.01254	9.58	0.08
126747	P	5.01266	9.47	0.09
126749	P	5.01269	9.51	0.09
126776	S	5.01066	7.75	0.09
126777	S	5.01063	7.76	0.09
126778	S	5.01063	7.56	0.09
126779	S	5.01061	7.78	0.09
126780	S	5.02662	3.66	0.06
126782	S	5.00871	4.64	0.07
126783	S	5.01547	6.12	0.08
126814	S	5.01548	6.07	0.09
126815	S	5.02068	3.88	0.06
126817	S	5.00676	3.46	0.06
126821	S	5.01768	4.20	0.08
126823	S	5.01073	7.78	0.09
126824	S	5.01071	7.85	0.09
