123565	C	4.71666	22.46	0.49
123566	C	4.71672	22.51	0.32
123567	C	4.71667	22.32	0.31
123568	C	4.71668	22.54	0.32
123569	C	4.71668	22.66	0.33
123570	C	4.71667	22.50	0.31
123591	C	4.71664	22.44	0.44
123592	C	4.71671	22.60	0.39
123596	S	4.72849	15.23	0.17
123597	S	4.73795	4.68	0.07
123598	S	4.72594	5.32	0.09
123599	S	4.73601	5.08	0.07
123600	S	4.73602	5.29	0.08
123601	S	4.72685	7.62	0.09
123602	S	4.73391	7.62	0.09
123603	S	4.73187	15.10	0.19
123604	S	4.72848	15.30	0.16
123606	S	4.72596	5.46	0.09
123607	S	4.73187	15.39	0.29
123608	S	4.72997	19.83	0.17
123610	P	4.73002	20.14	0.16
123611	P	4.73001	19.85	0.16
123612	P	4.73001	19.70	0.16
123615	P	4.73004	19.90	0.20
123616	P	4.73005	19.91	0.15
123617	P	4.73004	19.99	0.16
123618	P	4.73004	20.03	0.16
123619	P	4.73005	19.83	0.16
123620	P	4.73004	20.18	0.16
123621	P	4.73006	19.77	0.16
123623	P	4.73006	20.12	0.16
123624	P	4.73005	19.64	0.16
123631	P	4.73006	19.27	0.35
123632	P	4.73006	20.09	0.17
123633	P	4.73005	19.70	0.18
123635	P	4.73005	20.16	0.16
123636	P	4.73005	20.07	0.17
123637	P	4.73002	19.82	0.20
123638	P	4.73002	20.13	0.42
123639	P	4.73005	20.06	0.16
123640	P	4.73002	20.06	0.16
123641	P	4.73005	19.75	0.16
123643	P	4.73017	19.67	0.15
123644	P	4.73018	20.13	0.16
123645	P	4.73017	19.83	0.16
123646	P	4.73017	19.84	0.15
123647	P	4.73017	19.86	0.16
123648	P	4.73017	19.74	0.19
123650	P	4.73019	19.59	0.15
123651	P	4.73020	19.86	0.16
123652	P	4.73022	19.68	0.15
123653	P	4.73023	19.91	0.15
123654	P	4.73020	19.91	0.15
123655	P	4.73023	20.87	0.90
123656	P	4.73020	20.18	0.16
123658	P	4.73021	20.07	0.15
123659	P	4.73023	19.96	0.15
