123565	C	4.71666	2611	11488	1155	22.46
123566	C	4.71672	6077	26683	2771	22.51
123567	C	4.71667	6167	27308	2997	22.32
123568	C	4.71668	6288	27567	3013	22.54
123569	C	4.71668	5911	25775	2787	22.66
123570	C	4.71667	6382	28029	3013	22.50
123591	C	4.71664	3128	13779	1560	22.44
123592	C	4.71671	4032	17635	1941	22.60
123596	S	4.72849	16631	16151	1825	15.23
123597	S	4.73795	6084	19244	2128	4.68
123598	S	4.72594	5216	14494	1553	5.32
123599	S	4.73601	6495	18907	2125	5.08
123600	S	4.73602	6461	18080	2051	5.29
123601	S	4.72685	11331	22010	2437	7.62
123602	S	4.73391	9771	18966	2117	7.62
123603	S	4.73187	12545	12289	1338	15.10
123604	S	4.72848	18352	17743	1964	15.30
123606	S	4.72596	5382	14617	1640	5.46
123607	S	4.73187	5771	5549	630	15.39
123608	S	4.72997	31961	23845	2611	19.83
123610	P	4.73002	37617	27636	3032	20.14
123611	P	4.73001	37868	28215	3086	19.85
123612	P	4.73001	36280	27238	2968	19.70
123615	P	4.73004	24064	17888	1952	19.90
123616	P	4.73005	39682	29487	3327	19.91
123617	P	4.73004	37845	28006	2994	19.99
123618	P	4.73004	38844	28683	3196	20.03
123619	P	4.73005	38119	28440	3126	19.83
123620	P	4.73004	38571	28278	3180	20.18
123621	P	4.73006	34479	25806	2814	19.77
123623	P	4.73006	37303	27425	2933	20.12
123624	P	4.73005	37342	28124	3125	19.64
123631	P	4.73006	7124	5470	579	19.27
123632	P	4.73006	32264	23757	2629	20.09
123633	P	4.73005	27725	20823	2234	19.70
123635	P	4.73005	37251	27328	2993	20.16
123636	P	4.73005	32519	23971	2587	20.07
123637	P	4.73002	24149	18021	2044	19.82
123638	P	4.73002	5325	3914	401	20.13
123639	P	4.73005	38039	28049	3106	20.06
123640	P	4.73002	36329	26797	3099	20.06
123641	P	4.73005	34931	26164	2927	19.75
123643	P	4.73017	41315	31075	3279	19.67
123644	P	4.73018	36171	26583	2882	20.13
123645	P	4.73017	34062	25415	2840	19.83
123646	P	4.73017	39875	29734	3177	19.84
123647	P	4.73017	38227	28476	3076	19.86
123648	P	4.73017	24520	18375	1949	19.74
123650	P	4.73019	37417	28251	3082	19.59
123651	P	4.73020	37821	28166	3052	19.86
123652	P	4.73022	40383	30351	3344	19.68
123653	P	4.73023	43505	32320	3538	19.91
123654	P	4.73020	44039	32715	3562	19.91
123655	P	4.73023	1305	925	108	20.87
123656	P	4.73020	38263	28053	3128	20.18
123658	P	4.73021	39660	29238	3294	20.07
123659	P	4.73023	43496	32245	3530	19.96
