122245	S	5.17740	5.78	0.09
122246	S	5.18234	5.09	0.07
122247	S	5.19042	3.25	0.05
122249	S	5.17233	3.18	0.06
122251	S	5.18835	3.41	0.07
122252	S	5.17435	3.50	0.06
122253	S	5.18535	3.62	0.06
122256	S	5.17725	5.77	0.10
122263	P	5.17950	6.97	0.20
122264	C	5.16467	3.20	0.07
122268	C	5.16466	3.16	0.05
122269	C	5.16468	3.14	0.05
122272	C	5.16470	3.24	0.07
122273	C	5.16468	3.18	0.05
122274	P	5.17936	6.91	0.07
122275	P	5.17934	6.80	0.10
122276	P	5.17935	7.05	0.13
122277	P	5.17934	6.99	0.07
122278	P	5.17939	7.03	0.14
122279	P	5.17933	6.82	0.10
122280	P	5.17930	6.93	0.07
122281	P	5.17934	7.09	0.16
122283	P	5.17934	6.91	0.08
122285	P	5.17937	6.91	0.07
122286	P	5.17936	6.93	0.08
122287	P	5.17937	6.88	0.08
122288	P	5.17937	7.00	0.07
122289	P	5.17935	6.90	0.08
122291	P	5.17938	7.05	0.11
122292	P	5.17938	6.82	0.14
122293	P	5.17938	6.89	0.08
122296	P	5.17935	6.92	0.07
122297	P	5.17936	6.90	0.07
122298	P	5.17935	6.98	0.07
122300	P	5.17934	6.94	0.09
122301	P	5.17933	6.93	0.07
122305	P	5.17935	6.89	0.17
122306	P	5.17933	7.02	0.07
122307	P	5.17936	6.91	0.07
122309	P	5.17938	7.10	0.08
122310	P	5.17941	6.80	0.07
122312	P	5.17940	6.92	0.08
122313	P	5.17941	6.75	0.08
122314	P	5.17940	6.80	0.07
122315	P	5.17944	6.78	0.07
122316	P	5.17942	8.77	0.70
122317	P	5.17942	6.98	0.15
122319	P	5.17944	6.97	0.08
122321	P	5.17944	6.87	0.07
122322	P	5.17947	6.83	0.07
122323	P	5.17950	7.02	0.08
