122766	S	5.17702	5.54	0.20
122767	S	5.19034	3.52	0.14
122768	S	5.17405	3.59	0.14
122769	S	5.18205	4.92	0.18
122770	S	5.17243	3.09	0.13
122771	S	5.18476	3.14	0.13
122772	S	5.18490	3.30	0.14
122773	S	5.18843	3.42	0.14
122776	S	5.17679	5.30	0.21
122777	S	5.18936	3.30	0.14
122778	S	5.17335	3.08	0.13
122779	S	5.18641	3.44	0.15
122780	S	5.17528	2.98	0.33
122781	S	5.17527	4.00	0.19
122783	C	5.16506	3.01	0.10
122784	C	5.16508	3.02	0.10
122786	C	5.16508	3.17	0.13
122789	C	5.16510	3.04	0.11
122796	C	5.16505	3.10	0.10
122797	C	5.16462	3.13	0.12
122798	C	5.16510	3.26	0.11
122799	C	5.16510	3.21	0.11
122800	C	5.16513	3.13	0.11
122801	C	5.16510	3.07	0.11
122802	C	5.16510	3.11	0.12
122803	C	5.16513	3.21	0.11
122804	C	5.16513	3.13	0.12
122805	C	5.16513	3.23	0.13
122807	C	5.16510	3.22	0.12
122808	C	5.16513	3.54	0.28
122809	C	5.16513	3.02	0.13
122810	C	5.16513	2.98	0.11
122812	P	5.17901	6.52	0.20
122813	P	5.17904	6.63	0.23
122815	P	5.17905	6.62	0.19
122816	P	5.17907	6.70	0.22
122819	P	5.17907	6.93	0.29
122820	P	5.17904	6.81	0.19
122821	P	5.17906	6.59	0.20
122823	P	5.17909	6.88	0.19
122824	P	5.17907	6.48	0.18
122825	P	5.17907	6.65	0.19
122826	P	5.17905	6.45	0.19
122827	P	5.17911	6.54	0.19
122829	P	5.17907	6.71	0.25
122830	P	5.17907	6.68	0.21
122831	P	5.17905	6.53	0.19
122832	P	5.17908	6.45	0.19
122835	P	5.17913	6.63	0.20
122838	P	5.17907	7.02	0.29
122841	P	5.17907	6.80	0.18
122842	P	5.17908	6.35	0.16
122843	P	5.17910	6.66	0.17
122844	P	5.17907	6.46	0.17
122845	P	5.17910	6.66	0.17
122846	P	5.17910	6.33	0.17
122853	P	5.17890	6.83	0.26
122855	P	5.17893	6.62	0.21
122856	P	5.17895	6.06	0.52
122857	P	5.17898	5.86	0.42
122858	P	5.17898	6.55	0.17
122859	P	5.17895	6.65	0.18
122860	P	5.17900	6.75	0.20
