122993	S	5.17692	4379	9744	1090	5.54
122994	S	5.19045	529	1858	218	3.50
122995	S	5.19048	3297	11925	1314	3.40
122996	S	5.17445	1999	6645	717	3.71
122998	S	5.17448	3470	11821	1362	3.63
122999	S	5.18235	4665	11191	1293	5.14
123001	S	5.17243	3106	11727	1360	3.28
123002	S	5.18543	3593	11645	1375	3.80
123003	S	5.18832	3639	12949	1476	3.46
123004	S	5.17678	5169	11923	1369	5.35
123010	P	5.17902	1390	2319	279	7.39
123011	C	5.16498	4331	16826	1917	3.18
123012	C	5.16505	2036	7970	879	3.15
123013	C	5.16502	219	723	96	3.74
123014	C	5.16505	313	971	120	3.98
123015	C	5.16502	703	2748	293	3.16
123016	C	5.16504	4770	18635	2105	3.16
123018	C	5.16502	5373	20756	2368	3.19
123019	C	5.16505	4708	18484	2040	3.14
123020	P	5.17893	7932	14472	1611	6.76
123021	P	5.17902	14119	25604	2881	6.80
123022	P	5.17902	14404	25909	2883	6.86
123023	P	5.17902	15131	26676	3010	7.00
123024	P	5.17902	16064	28348	3107	6.99
123025	P	5.17905	13937	24981	2818	6.88
123026	P	5.17902	15027	26601	3006	6.97
123027	P	5.17902	14159	25561	2899	6.84
123028	P	5.17902	14188	24990	2860	7.01
123029	P	5.17905	14420	25907	3003	6.87
123034	P	5.17905	6147	11001	1252	6.89
123035	P	5.17908	4750	8321	949	7.04
123036	P	5.17908	14830	26170	3006	6.99
123038	P	5.17908	9466	16880	1874	6.92
123039	P	5.17908	15484	27654	3196	6.91
123040	P	5.17904	15306	27291	3058	6.92
123041	P	5.17904	14452	25700	2811	6.94
123042	P	5.17906	15353	27596	3235	6.86
123043	P	5.17903	15451	27506	3219	6.93
123044	P	5.17904	11818	21170	2390	6.89
123048	P	5.17904	12726	22922	2595	6.85
123049	P	5.17907	15199	27197	3117	6.89
123050	P	5.17904	15279	27498	3118	6.85
123051	P	5.17907	15609	27654	3044	6.96
123052	P	5.17907	14212	25162	2908	6.97
123054	P	5.17910	14554	25675	2935	6.99
123055	P	5.17910	10270	18392	2147	6.89
123056	P	5.17910	4943	8765	959	6.96
123058	P	5.17910	17685	31657	3575	6.89
123059	P	5.17912	17269	30585	3398	6.96
123060	P	5.17913	16236	29043	3361	6.90
123062	P	5.17910	17222	30431	3515	6.98
123063	P	5.17908	17525	31576	3502	6.85
123065	P	5.17916	17197	30815	3491	6.88
