123767	C	4.71614	2275	9782	1050	3.46
123768	C	4.71626	4503	19153	2144	3.50
123771	C	4.71560	5345	22526	2477	3.53
123772	C	4.71642	5361	22745	2533	3.51
123773	C	4.71605	5470	21681	2511	3.75
123774	C	4.71637	5280	21853	2376	3.59
123775	C	4.71640	4405	18168	2013	3.59
123781	S	4.72836	17419	19416	2122	13.27
123782	S	4.73794	5201	16534	1857	4.65
123783	S	4.72583	5293	16934	1850	4.62
123784	S	4.73588	5887	15602	1816	5.58
123786	S	4.72687	6263	13697	1424	6.76
123787	S	4.73397	8356	15161	1633	8.15
123789	S	4.73190	13346	12570	1349	15.71
123790	S	4.72836	13331	14814	1586	13.32
123792	S	4.72981	33721	25691	2723	19.42
123793	C	4.71673	1653	6826	779	3.58
123794	C	4.71676	10393	43732	4772	3.52
123796	C	4.71620	3212	13133	1521	3.62
123799	C	4.71678	278	1135	134	3.62
123800	C	4.71681	6578	27722	2976	3.51
123803	C	4.71678	6875	28525	3162	3.59
123804	C	4.71678	302	1298	154	3.44
123805	C	4.71680	231	962	112	3.55
123809	C	4.71681	4747	19088	2174	3.68
123810	C	4.71682	6963	29404	3284	3.50
123811	C	4.71682	7003	29020	3227	3.57
123812	C	4.71686	7081	28426	3216	3.69
123813	C	4.71680	6986	28704	3321	3.60
123814	C	4.71683	7237	30262	3462	3.54
123815	C	4.71683	6754	28290	3084	3.53
123816	C	4.71685	6705	28320	3154	3.52
123817	C	4.71685	6904	28142	3283	3.65
123818	C	4.71682	6656	27219	3107	3.64
123820	C	4.71686	5986	25188	2811	3.52
123821	P	4.72984	18080	13651	1406	19.59
123822	P	4.72989	34704	26576	2914	19.32
123823	P	4.72988	38994	30004	3253	19.23
123826	P	4.72991	9147	7012	767	19.31
123829	P	4.72992	43267	32694	3509	19.58
123830	P	4.72990	42106	31769	3514	19.61
123831	P	4.72991	43452	32621	3647	19.71
123833	P	4.72994	39443	29606	3307	19.71
123836	P	4.72990	42233	32365	3462	19.30
123837	P	4.72993	38579	29500	3203	19.35
123839	P	4.72993	40683	31066	3429	19.37
123840	P	4.72993	40580	30770	3352	19.51
123841	P	4.72991	43899	33514	3638	19.38
123842	P	4.72990	11447	8811	888	19.22
123843	P	4.72993	16276	12350	1321	19.50
123844	P	4.72993	42529	32063	3526	19.62
123845	P	4.72995	43170	33046	3677	19.33
123847	P	4.72991	33893	25760	2948	19.46
123848	P	4.73005	1647	1325	145	18.39
123849	P	4.73005	9349	6999	732	19.76
123850	P	4.73004	18872	14573	1623	19.16
123851	P	4.73008	48467	36899	3982	19.43
123852	P	4.73006	49704	37590	4135	19.56
123853	P	4.73006	47184	35217	3877	19.82
123858	P	4.73007	27094	20307	2249	19.74
123859	P	4.73009	21612	16298	1793	19.62
123860	P	4.73006	17557	13469	1444	19.28
123862	P	4.73008	25301	18753	2092	19.96
123863	P	4.73009	20568	15314	1716	19.87
123864	P	4.73006	48416	37058	3910	19.33
123865	P	4.73009	49691	37181	4030	19.77
123866	P	4.73007	50287	38361	4168	19.39
123867	P	4.73008	50716	38425	4184	19.53
123868	P	4.73011	46381	34574	3764	19.85
123869	P	4.73011	52952	40178	4313	19.50
123871	P	4.73012	49704	37586	4170	19.56
123872	P	4.73011	51286	38822	4313	19.54
123873	P	4.73011	42902	32811	3609	19.34
