121887	S	5.18941	3.43	0.11
121889	S	5.17340	3.13	0.10
121890	S	5.18648	3.39	0.11
121891	S	5.17551	4.16	0.34
121892	S	5.17551	3.99	0.14
121895	S	5.18138	5.98	0.17
121897	S	5.18341	4.31	0.13
121898	S	5.17741	5.46	0.15
121899	C	5.16508	3.08	0.10
121901	C	5.16483	3.15	0.11
121902	C	5.16483	3.01	0.19
121903	C	5.16486	3.36	0.11
121904	C	5.16489	3.14	0.10
121905	C	5.16483	3.16	0.11
121906	C	5.16483	3.18	0.16
121909	C	5.16486	2.61	0.29
121911	C	5.16486	3.16	0.10
121912	C	5.16486	3.08	0.10
121914	C	5.16486	2.97	0.15
121915	C	5.16483	3.12	0.10
121916	P	5.17917	6.66	0.18
121917	P	5.17923	6.49	0.16
121918	P	5.17921	6.64	0.18
121920	P	5.17923	6.46	0.18
121922	P	5.17923	6.46	0.18
121924	P	5.17922	6.77	0.34
121925	P	5.17923	6.76	0.18
121927	P	5.17936	6.77	0.16
121928	P	5.17914	6.74	0.15
121929	P	5.17934	6.71	0.15
121930	P	5.17916	6.64	0.16
121932	P	5.17913	6.61	0.15
121933	P	5.17915	6.45	0.15
121935	P	5.17918	5.90	0.51
121936	P	5.17918	6.52	0.17
121939	P	5.17919	6.07	0.23
121940	P	5.17914	6.44	0.14
121943	P	5.17919	7.24	0.24
121944	P	5.17915	6.52	0.18
121946	P	5.17918	6.21	0.31
121948	P	5.17918	6.73	0.15
121949	P	5.17915	6.70	0.15
121950	P	5.17918	6.71	0.15
121951	P	5.17918	6.51	0.15
121952	P	5.17923	6.53	0.15
121953	P	5.17925	6.87	0.22
121956	P	5.17922	6.88	0.50
121961	P	5.17926	7.08	0.51
121962	P	5.17923	6.92	0.17
121963	P	5.17927	6.49	0.24
121965	P	5.17926	6.64	0.19
121966	P	5.17923	6.75	0.14
121968	P	5.17927	6.66	0.17
121969	P	5.17926	7.09	0.51
121970	P	5.17927	6.76	0.14
121972	P	5.17927	6.67	0.15
121973	P	5.17927	6.06	0.43
121974	P	5.17927	6.49	0.15
