126776	S	5.01066	7.41	0.22
126777	S	5.01063	7.47	0.23
126778	S	5.01063	6.97	0.21
126779	S	5.01061	7.80	0.23
126780	S	5.02662	3.55	0.13
126782	S	5.00871	4.51	0.15
126783	S	5.01547	5.81	0.19
126814	S	5.01548	5.81	0.20
126815	S	5.02068	3.90	0.15
126817	S	5.00676	3.68	0.16
126821	S	5.01768	3.99	0.14
126823	S	5.01073	7.46	0.22
126824	S	5.01071	7.34	0.22
126825	S	5.01074	7.61	0.23
126831	P	5.01264	9.43	0.37
126832	C	4.99876	3.31	0.12
126834	C	4.99878	3.33	0.12
126835	C	4.99878	3.33	0.12
126836	C	4.99881	3.02	0.11
126837	C	4.99883	3.31	0.12
126838	C	4.99886	3.12	0.20
126839	C	4.99885	3.26	0.14
126842	C	4.99889	3.38	0.14
126845	C	4.99886	3.51	0.16
126846	C	4.99889	3.33	0.12
126847	C	4.99883	3.25	0.14
126851	C	4.99883	3.48	0.17
126853	C	4.99880	3.36	0.11
126854	C	4.99883	3.30	0.11
126855	C	4.99884	3.51	0.12
126856	C	4.99884	3.32	0.12
126858	P	5.01259	9.50	0.27
126859	P	5.01266	9.11	0.30
126862	P	5.01266	8.71	0.34
126866	P	5.01270	9.56	0.32
126868	P	5.01267	8.92	0.25
126869	P	5.01267	9.06	0.26
126870	P	5.01266	9.30	0.27
126871	P	5.01265	8.82	0.25
126874	P	5.01268	9.42	0.28
126875	P	5.01272	9.19	0.36
126877	P	5.01269	9.42	0.50
126878	P	5.01269	8.81	0.25
126879	P	5.01273	9.26	0.36
126880	P	5.01274	9.59	0.48
126881	P	5.01271	9.28	0.27
126882	P	5.01271	9.02	0.27
126883	P	5.01274	9.11	0.27
126884	P	5.01271	9.15	0.27
126890	P	5.01277	8.78	0.28
126892	P	5.01290	9.00	0.25
126893	P	5.01298	8.86	0.30
126894	P	5.01300	9.61	0.57
126895	P	5.01303	9.12	0.26
126906	P	5.01266	8.44	0.76
126907	P	5.01269	8.38	0.54
126909	P	5.01261	9.54	0.24
126911	P	5.01257	8.78	0.23
126912	P	5.01255	8.86	0.32
126914	P	5.01260	9.08	0.24
126915	P	5.01259	8.72	0.23
